ID,Contract Valid Until,Loaned From,Release Clause,Work Rate
244106,2020,,€2.5M,Medium/ Medium
214923,2023,,€1.1M,High/ Medium
231307,"Jun 30, 2019",Montpellier HSC,,High/ High
234635,2023,,€1.5M,Medium/ High
239499,2020,,€866K,Medium/ Medium
187275,2021,,€377K,Medium/ Medium
221580,2023,,€606K,Low/ Medium
229516,"Jun 30, 2019",Real Valladolid CF,,Medium/ Medium
245388,2019,,€2.2M,Medium/ Medium
213901,2020,,€1M,Low/ Medium
240781,2019,,€2.2M,Medium/ Medium
228238,2020,,€870K,Medium/ Medium
234382,2021,,€949K,High/ Medium
238734,2019,,€990K,Medium/ Medium
239502,2023,,€2M,Medium/ Medium
204175,2020,,€686K,Medium/ Low
235151,2021,,€629K,Medium/ Medium
240783,2021,,€2.4M,Medium/ Medium
227217,2020,,€819K,High/ Medium
232593,2018,,€795K,Medium/ Medium
240273,2019,,€2.8M,High/ Medium
241809,2021,,€2.1M,Medium/ Low
198034,2018,,€663K,Medium/ High
230290,2021,,€786K,Medium/ Medium
232082,2021,,€648K,Medium/ Medium
239506,2020,,€1.4M,Medium/ High
241042,2021,,€2M,Medium/ High
224403,2019,,€1M,Medium/ Medium
232083,2018,,€788K,Medium/ High
240787,2021,,€2.2M,High/ Medium
212628,2020,,€866K,Medium/ Medium
232852,2021,,€594K,Medium/ High
234388,2020,,€949K,Medium/ Medium
187796,2021,,€831K,High/ High
224661,2019,,€724K,High/ Medium
242069,"May 31, 2019",Tigres U.A.N.L.,,Low/ Low
191637,2021,,€406K,High/ Medium
192661,2019,,€508K,High/ Medium
207510,2022,,€455K,High/ Medium
226710,"Jun 30, 2019",Sassuolo,,Medium/ Medium
197527,2020,,€455K,Medium/ Medium
139927,2019,,€129K,Medium/ High
205463,2020,,€648K,Medium/ Medium
205975,2019,,€606K,High/ High
221847,2019,,€1.1M,High/ High
231575,,,,Medium/ Low
232343,2021,,€616K,Medium/ High
236695,"Jun 30, 2019",Málaga CF,,Medium/ Medium
238743,2020,,€2M,Medium/ Medium
242071,2021,,€2.2M,Medium/ Medium
193431,2021,,€569K,Medium/ Medium
210840,2019,,€659K,Medium/ Medium
234648,2019,,€610K,Medium/ Medium
234904,2021,,€1.1M,Medium/ High
240024,2022,,€2M,Medium/ Medium
199321,2019,,€730K,Medium/ Medium
230809,2020,,€1M,Medium/ Medium
237721,2021,,€1.3M,Medium/ Medium
243865,2021,,€913K,Medium/ Medium
246169,2025,,€2.9M,Medium/ Medium
195481,2019,,€1.1M,Medium/ Medium
148634,2019,,€87K,Medium/ Medium
214682,2019,,€1M,Medium/ Medium
216730,2020,,€798K,Medium/ High
232602,2018,,€406K,Medium/ Medium
239258,2020,,€1.2M,High/ Medium
194714,2021,,€594K,Medium/ Medium
198811,2021,,€906K,Low/ Medium
234651,2020,,€713K,Medium/ Medium
239003,2022,,€2M,High/ Medium
242075,2021,,€2.6M,High/ Medium
243867,2021,,€730K,High/ Medium
182427,2021,,€860K,Medium/ Low
226716,"May 31, 2019",Pachuca,,High/ Medium
230044,2019,,€1M,Medium/ Medium
209565,2021,,€690K,High/ High
221853,2020,,€1.1M,Medium/ High
234653,2019,,€689K,Medium/ Medium
242333,"Jun 30, 2019",Cádiz CF,,Medium/ Medium
216478,"Dec 31, 2018",Derby County,,Medium/ Medium
222622,2020,,€968K,High/ Medium
234910,2019,,€1.1M,Medium/ Medium
178590,2020,,€439K,Medium/ High
184222,2019,,€375K,Medium/ Medium
219551,2021,,€1.3M,Medium/ Medium
224415,2020,,€894K,Medium/ Medium
229535,2023,,€1.7M,Medium/ Medium
214432,2023,,€606K,Medium/ Medium
216736,"Dec 31, 2018",Guangzhou Evergrande Taobao FC,,High/ Medium
182944,2019,,€245K,Medium/ High
208801,2019,,€945K,Medium/ Medium
220833,2020,,€990K,Medium/ Medium
222369,2022,,€1M,Medium/ Medium
233121,2020,,€2.3M,High/ Medium
236193,2021,,€456K,Medium/ Medium
177313,2020,,€700K,High/ Medium
185249,2021,,€195K,Medium/ Medium
221346,"Jun 30, 2019",West Ham United,,Medium/ Medium
230818,2020,,€566K,Medium/ Medium
231842,2019,,€1.4M,Medium/ Medium
234914,2021,,€1.4M,Medium/ Medium
237218,2021,,€1.1M,High/ Medium
202659,2019,,€795K,High/ Medium
225955,2023,,€953K,Medium/ Medium
235171,"Jun 30, 2019",AS Monaco,,Medium/ Medium
242595,2020,,€2.6M,Medium/ Medium
192163,2018,,€375K,Medium/ Medium
212644,2018,,€663K,Medium/ Medium
226724,2020,,€1.4M,High/ Medium
233892,2020,,€2.1M,High/ Medium
208549,2019,,€788K,High/ High
229285,2019,,€1.1M,High/ Medium
237477,2020,,€2.5M,Medium/ Medium
236710,"Jan 1, 2019",Ipswich Town,,Medium/ High
242598,2019,,€1.4M,High/ Low
200871,2019,,€525K,Low/ Medium
225191,2019,,€867K,Low/ High
229543,2020,,€913K,High/ Medium
233639,2020,,€763K,Medium/ High
240039,2020,,€1M,High/ Medium
242087,2021,,€788K,Medium/ Medium
244647,2019,,€1.3M,Medium/ Medium
245159,"Jun 30, 2019",Villarreal CF,,Medium/ Medium
232104,2020,,€2.5M,High/ Medium
232360,2021,,€1.5M,High/ Medium
235432,2021,,€1.3M,Medium/ Medium
138153,2019,,€333K,Medium/ Medium
208297,2020,,€979K,Medium/ Medium
219561,2020,,€641K,High/ Low
178089,2019,,€531K,Medium/ Medium
236458,2021,,€1.4M,Low/ High
239018,"Jun 30, 2019",Internacional,,Medium/ Medium
183466,2019,,€736K,High/ Medium
211883,2019,,€628K,Medium/ Medium
221355,"Jun 30, 2019",Sheffield United,,High/ Medium
230827,2021,,€1.9M,High/ Medium
232107,2019,,€998K,Medium/ Medium
233643,2022,,€821K,Medium/ Medium
191915,2021,,€530K,Medium/ High
223916,2019,,€1.2M,Medium/ Medium
228780,"Jun 30, 2019",Real Sociedad,,High/ Medium
229036,"Jun 30, 2019",FC Midtjylland,,Medium/ Medium
232876,2021,,€688K,High/ Medium
201901,2020,,€1M,High/ Medium
205485,2022,,€748K,Medium/ Medium
208813,2020,,€1.1M,Medium/ Medium
214445,2023,,€641K,Medium/ Medium
216493,2019,,€724K,Medium/ Medium
169389,2020,,€525K,Medium/ Medium
169645,2019,,€700K,Medium/ Medium
176301,2019,,€338K,Medium/ High
212398,2021,,€891K,Medium/ Medium
212910,2019,,€1M,Medium/ Low
215982,2019,,€420K,Medium/ Medium
222382,2023,,€1.4M,Medium/ Medium
231342,2019,,€761K,Medium/ High
234158,2021,,€1.4M,Medium/ Medium
209071,2019,,€619K,Medium/ Medium
234927,2019,,€1.1M,Medium/ High
203440,2019,,€464K,Medium/ Medium
235952,2020,,€908K,Medium/ Medium
242608,2018,,€563K,Medium/ Medium
244912,2019,,€225K,Medium/ Medium
226737,2019,,€930K,Low/ Medium
241585,"Jun 30, 2019",FC Red Bull Salzburg,,Medium/ Medium
191153,2019,,€497K,Medium/ Medium
204722,2022,,€406K,Medium/ Medium
230834,2021,,€1.3M,Medium/ Medium
234674,2020,,€1.3M,Medium/ High
235442,2020,,€1.3M,Medium/ Medium
242098,2021,,€473K,Medium/ Medium
223923,2023,,€351K,Medium/ Medium
242099,"Jun 30, 2019",Alianza Petrolera,,Medium/ Medium
244403,2021,,€1.5M,Medium/ Medium
233140,2019,,€795K,Medium/ Medium
211893,2021,,€544K,Medium/ High
216501,2019,,€938K,Medium/ Medium
152501,2019,,€473K,Medium/ Medium
234677,2020,,€1.1M,Medium/ Medium
242101,2021,,€1M,High/ Medium
49589,2019,,€175K,High/ Medium
232118,2019,,€1.4M,Medium/ Medium
168630,2019,,€600K,Medium/ Medium
235702,2021,,€720K,Medium/ Medium
236727,2021,,€1.7M,Medium/ Medium
194999,2019,,€831K,Medium/ Medium
206520,2018,,€596K,Medium/ Medium
231864,2022,,€1.7M,High/ Medium
198073,2020,,€656K,Medium/ Medium
200633,2020,,€867K,Medium/ Medium
151225,2019,,€105K,Low/ Medium
152505,2019,,€525K,Medium/ Medium
219577,2021,,€838K,Medium/ Medium
229817,2019,,€572K,Medium/ Medium
235961,"Jun 30, 2019",CA Osasuna,,High/ High
243129,2021,,€1M,Medium/ Medium
183993,"Jun 30, 2019",PEC Zwolle,,High/ High
228794,"Jun 30, 2019",Al Hilal,,Medium/ Medium
236474,2021,,€1M,High/ Medium
237242,2021,,€960K,Medium/ Medium
237498,2020,,€1.5M,Medium/ Medium
237754,2021,,€653K,Medium/ High
188346,2019,,€471K,Medium/ Medium
233403,2018,,€1.2M,Medium/ Medium
211900,2019,,€686K,Medium/ Medium
229052,2021,,€882K,Medium/ Medium
236988,2021,,€2.8M,Medium/ Medium
237756,2021,,€438K,Medium/ Medium
223933,2021,,€1.1M,Medium/ Medium
224445,2019,,€806K,Medium/ Medium
233917,2021,,€1.8M,High/ Medium
243645,2019,,€821K,Low/ Medium
223678,2019,,€908K,High/ Medium
182206,2020,,€525K,Medium/ Medium
208831,2019,,€245K,Low/ High
210367,2019,,€821K,Medium/ Medium
239551,2021,,€932K,Medium/ Low
239807,"Jun 30, 2019",Sassuolo,,Medium/ Medium
241855,2019,,€1.3M,Medium/ Medium
192191,2018,,€531K,Medium/ Medium
203456,2022,,€261K,Medium/ Medium
210368,2019,,€690K,Medium/ Medium
159168,2019,,€245K,Medium/ High
227520,2021,,€866K,Medium/ High
240576,2018,,€945K,Medium/ Low
244416,2021,,€1.3M,High/ Medium
193728,2019,,€788K,High/ Medium
201921,2019,,€875K,High/ Medium
212161,2020,,€700K,Medium/ Medium
219585,"Jun 30, 2019",Chievo Verona,,Medium/ Medium
228289,2020,,€1.3M,High/ Medium
229057,2019,,€934K,Low/ Medium
235201,2021,,€736K,High/ Medium
208066,2022,,€530K,Low/ High
214722,2018,,€608K,Medium/ Medium
223938,2019,,€1M,Medium/ Medium
229570,2019,,€653K,Medium/ High
237762,2021,,€563K,Medium/ High
238018,2019,,€572K,Medium/ Medium
243138,2021,,€1.4M,Medium/ Medium
244162,2019,,€574K,Medium/ Medium
237763,2021,,€594K,Medium/ Medium
213444,2023,,€1.1M,Medium/ High
220356,2020,,€888K,Medium/ Medium
237764,2021,,€663K,Medium/ Medium
242372,2021,,€1.1M,Medium/ Medium
243652,2021,,€2.5M,Medium/ Medium
202693,2020,,€1.2M,Medium/ Medium
214981,2020,,€630K,Medium/ Medium
221893,2021,,€788K,Medium/ Medium
223429,2019,,€839K,Medium/ Medium
232901,2020,,€1M,Medium/ Medium
237253,2020,,€1.1M,Medium/ Medium
241605,2021,,€801K,Medium/ Medium
241861,2020,,€1.6M,High/ Medium
184261,2019,,€686K,Medium/ Medium
241606,2020,,€978K,Medium/ Medium
197831,2019,,€563K,Medium/ Medium
214471,2023,,€570K,Medium/ Medium
215495,2019,,€763K,High/ Medium
223175,2020,,€1.2M,Medium/ Medium
226759,2021,,€798K,Low/ Medium
169415,2019,,€187K,Medium/ Medium
242631,2021,,€935K,Medium/ High
243911,"Jun 30, 2019",AS Monaco,,Medium/ Medium
232136,2022,,€1.1M,Medium/ Medium
50632,2019,,€105K,Medium/ High
188872,2020,,€508K,Medium/ Medium
199881,2020,,€689K,High/ Medium
203721,2019,,€698K,Medium/ Medium
219337,2018,,€641K,Medium/ Medium
224969,2021,,€953K,Medium/ Low
242121,2018,,€175K,Medium/ Medium
212170,2019,,€834K,High/ Medium
212682,"Jan 3, 2019",Shrewsbury,,Medium/ Medium
212938,2018,,€596K,Medium/ Medium
225738,2020,,€2.8M,Medium/ Medium
244938,2019,,€2.3M,Medium/ Medium
216779,2019,,€743K,Medium/ Medium
217803,2018,,€574K,Medium/ Medium
225739,2020,,€1.1M,Medium/ Medium
241867,"Jun 30, 2019",Real Betis,,Medium/ Medium
198604,2021,,€663K,Medium/ Medium
204492,2020,,€801K,High/ High
224460,2023,,€1.1M,Medium/ Medium
235213,2021,,€725K,Medium/ Medium
240589,2021,,€2.7M,High/ Medium
242125,2018,,€906K,Medium/ Medium
191437,2019,,€429K,Medium/ Medium
206286,2019,,€469K,Medium/ Medium
212430,2019,,€596K,High/ Medium
232399,2021,,€1.1M,Medium/ Medium
240335,2021,,€762K,Medium/ High
241871,2020,,€1.1M,Medium/ Medium
242383,"Jun 30, 2019",VfL Bochum 1848,,Low/ Medium
206032,2021,,€650K,Medium/ Medium
207824,2020,,€1M,Medium/ High
210640,2020,,€629K,High/ High
222160,2019,,€1.3M,Medium/ Medium
226000,2021,,€1.1M,Medium/ Low
231888,2020,,€1.4M,Medium/ Medium
234704,2021,,€1.2M,Medium/ Medium
176592,2020,,€465K,Medium/ Medium
244176,2020,,€1.1M,Medium/ Low
202193,2019,,€594K,Medium/ Low
224465,2023,,€1.2M,Medium/ Medium
187345,2021,,€438K,High/ Medium
187857,2020,,€534K,Medium/ Medium
210898,2020,,€819K,Medium/ High
222418,2023,,€698K,Medium/ Medium
223186,2020,,€1.1M,Medium/ Medium
236242,,,,Medium/ Medium
214739,2023,,€439K,Medium/ High
221651,2023,,€594K,High/ Low
229843,2019,,€1.1M,Medium/ Medium
241363,2021,,€2.1M,High/ Medium
177107,2019,,€435K,Medium/ Medium
177363,2019,,€569K,Medium/ Medium
243155,2021,,€1.6M,Medium/ Medium
209364,2020,,€663K,High/ Medium
223444,2023,,€788K,High/ High
223956,"May 31, 2019",Cruz Azul,,Medium/ Medium
234196,2019,,€1.1M,Medium/ Medium
175316,2019,,€569K,Medium/ High
221397,2021,,€1.6M,Medium/ Low
233173,2021,,€722K,Medium/ Medium
244949,2022,,€1.2M,Medium/ Medium
213206,2023,,€630K,Medium/ Medium
216790,2020,,€1.3M,Medium/ Medium
220886,2023,,€893K,Low/ Medium
155352,2018,,€338K,High/ Medium
244184,2020,,€1.2M,High/ Medium
244952,2021,,€2M,High/ High
180440,2019,,€439K,Medium/ Medium
207833,2022,,€924K,Medium/ Medium
190169,2019,,€392K,Medium/ Medium
206554,2019,,€913K,Medium/ Medium
217050,2021,,€1M,Low/ High
223962,2022,,€1.1M,Medium/ High
229082,2022,,€979K,High/ High
186586,2021,,€405K,Medium/ Medium
190682,2019,,€831K,Medium/ Medium
206555,2019,,€776K,Medium/ Medium
239323,2019,,€1.9M,Medium/ Medium
243675,2020,,€1.6M,Medium/ Medium
207836,2019,,€594K,High/ Medium
210652,2022,,€855K,Medium/ Medium
226268,"Jun 30, 2019",Inter,,High/ Medium
243676,2019,,€544K,Medium/ Medium
209885,2022,,€594K,High/ Medium
220637,2020,,€1.3M,Medium/ Medium
181725,2019,,€569K,Medium/ High
206558,2020,,€1.2M,Medium/ Medium
209886,2020,,€696K,Medium/ Medium
216030,2018,,€595K,Medium/ Medium
220894,"Jun 30, 2019",Leicester City,,Medium/ Medium
226782,2023,,€1.1M,High/ Low
242654,2019,,€1.8M,Medium/ Medium
186590,2019,,€788K,Medium/ Medium
193758,2020,,€689K,High/ High
202207,,,,Medium/ Medium
152031,2020,,€213K,Medium/ Medium
229599,2018,,€438K,Medium/ High
232415,2021,,€594K,Medium/ High
238559,2020,,€763K,Medium/ High
238815,2020,,€1.1M,High/ Medium
184543,2021,,€488K,Medium/ Medium
192479,2019,,€958K,Medium/ Medium
207584,2019,,€563K,Medium/ High
210144,2019,,€495K,Medium/ High
231392,2019,,€713K,Medium/ High
240352,2018,,€606K,Low/ Medium
111328,2019,,€315K,Medium/ Medium
202721,2020,,€729K,Medium/ Medium
231137,2020,,€1M,High/ Medium
234465,2020,,€827K,High/ Medium
236001,2021,,€1.3M,High/ Medium
240097,2020,,€2.4M,High/ High
231394,2021,,€1.3M,Medium/ High
244706,2021,,€879K,Medium/ Medium
245218,2019,,€1.1M,Medium/ Medium
190178,2018,,€563K,Medium/ Medium
202467,2022,,€953K,Medium/ Medium
137699,2019,,€160K,Medium/ Medium
224483,2018,,€979K,Medium/ Medium
240611,2021,,€2.2M,Medium/ Medium
187619,2021,,€405K,Medium/ Medium
188131,2020,,€261K,Medium/ Medium
200676,2019,,€914K,High/ Low
183780,2019,,€613K,Medium/ Medium
204773,2020,,€639K,Medium/ Medium
225253,2020,,€986K,Medium/ Medium
204006,2020,,€653K,High/ Medium
232166,2021,,€906K,High/ Medium
222183,2020,,€1M,Medium/ Medium
189159,2021,,€656K,Medium/ Medium
202728,2019,,€596K,Medium/ Medium
219368,2021,,€770K,Medium/ Medium
224488,2019,,€1.3M,Medium/ Medium
225768,2021,,€1.4M,Medium/ Medium
232680,2020,,€949K,High/ Medium
235496,2019,,€1.4M,High/ High
239592,2020,,€1.4M,High/ Medium
200681,2022,,€406K,Low/ High
206313,2020,,€958K,Medium/ High
220649,2019,,€979K,Medium/ Medium
223721,2019,,€930K,Medium/ Medium
163049,2019,,€700K,High/ Medium
230121,"Jun 30, 2019",Legia Warszawa,,Medium/ Medium
235241,2019,,€1.2M,Medium/ Medium
182761,2020,,€513K,Medium/ Medium
199658,2019,,€958K,Medium/ Medium
220650,2019,,€1.1M,High/ Medium
229610,2020,,€1M,Medium/ Medium
232682,2020,,€1M,Medium/ Medium
238570,2021,,€900K,Medium/ Medium
112362,2019,,€420K,Medium/ Low
245226,2019,,€2.2M,Low/ Medium
202731,2019,,€650K,Medium/ High
212971,2022,,€799K,Medium/ Medium
244971,2021,,€1.8M,Medium/ Medium
189163,2020,,€788K,High/ High
199916,2019,,€821K,High/ High
214508,2023,,€351K,Low/ Medium
226540,2021,,€906K,High/ Low
241132,,,,Low/ High
184300,2018,,€675K,High/ Medium
177645,2019,,€225K,Medium/ Medium
183789,2020,,€473K,Medium/ Medium
205038,2019,,€713K,Medium/ Medium
210158,2020,,€1M,High/ High
204783,2019,,€838K,High/ Medium
167919,2019,,€613K,High/ Medium
233711,2021,,€866K,Medium/ Medium
234991,2021,,€1.1M,High/ Medium
238831,2019,,€915K,Medium/ Medium
245487,2020,,€870K,Medium/ Medium
212976,2023,,€531K,High/ Medium
161776,2019,,€455K,Medium/ Medium
238320,2020,,€1.6M,High/ Medium
245232,2022,,€748K,Medium/ Medium
183024,2020,,€806K,High/ Medium
202225,,,,Medium/ Medium
217585,2019,,€788K,Medium/ Medium
169713,2019,,€613K,Medium/ Medium
238065,2019,,€1.4M,Medium/ Medium
205554,"Jun 30, 2019",Genoa,,Medium/ Medium
163570,2019,,€385K,Medium/ Medium
236274,2021,,€808K,Medium/ Medium
244722,2019,,€729K,Medium/ Medium
191730,2020,,€596K,Medium/ Medium
229107,2020,,€1.1M,Medium/ Medium
240371,2022,,€1.3M,Medium/ Medium
241139,2021,,€663K,Medium/ Medium
181491,2020,,€531K,Medium/ Low
208372,2020,,€663K,Medium/ Medium
212468,2019,,€843K,Low/ High
230644,2020,,€870K,Medium/ Medium
231668,2021,,€189K,Low/ High
241652,2020,,€762K,Medium/ Medium
178164,2018,,€438K,Medium/ Medium
227573,2021,,€945K,Medium/ Low
167925,2018,,€388K,Medium/ High
238581,2021,,€2M,High/ Medium
177397,2021,,€471K,Medium/ Medium
204790,2020,,€563K,Medium/ High
164854,2020,,€455K,Medium/ Medium
226295,2023,,€1.5M,Medium/ Low
230391,2021,,€618K,High/ Medium
239095,2019,,€949K,Medium/ Medium
241911,2020,,€663K,High/ Medium
186103,2019,,€613K,Medium/ High
206584,2019,,€596K,Medium/ High
165880,2023,,€175K,Medium/ High
233976,2021,,€333K,Medium/ Medium
242936,,,,Medium/ Medium
245240,2021,,€2.3M,Medium/ Medium
139257,2019,,€334K,Medium/ Medium
214777,2019,,€906K,Medium/ Medium
241913,2019,,€761K,Medium/ Medium
243705,2019,,€1.6M,Medium/ Medium
190201,2020,,€698K,High/ Low
242426,2021,,€1.4M,Medium/ Medium
200955,2019,,€610K,Medium/ Medium
201467,2019,,€465K,Medium/ Medium
210939,2021,,€581K,Medium/ Medium
231931,2018,,€641K,Medium/ Medium
232955,2021,,€663K,Medium/ Medium
238843,2021,,€1.4M,High/ Medium
243707,2018,,€594K,High/ Low
210428,2021,,€530K,Medium/ Medium
226300,2023,,€1M,Medium/ Medium
242684,2020,,€2.1M,High/ Medium
214013,2018,,€776K,Medium/ Medium
216317,2019,,€1M,Medium/ Medium
222973,2023,,€831K,Medium/ Medium
224253,2019,,€1.4M,Medium/ Medium
233213,"Dec 31, 2018",FC Nordsjælland,,Medium/ Medium
198142,2021,,€900K,Medium/ Low
212990,2020,,€1.2M,Medium/ Medium
239614,2021,,€2.2M,Medium/ Medium
200703,2020,,€540K,Medium/ Medium
222463,2020,,€1.2M,High/ Medium
238591,2019,,€648K,Medium/ Medium
214272,2019,,€720K,Medium/ Medium
230912,"Jun 30, 2019",Genoa,,Medium/ Medium
242176,2021,,€570K,Medium/ Medium
243456,2020,,€893K,High/ Medium
244992,2021,,€870K,Medium/ Medium
221953,2020,,€975K,High/ Medium
224769,2019,,€497K,Medium/ Medium
232193,"Dec 31, 2019",Jeonnam Dragons,,Medium/ High
236033,2019,,€1M,Medium/ Medium
240385,2021,,€1.1M,Medium/ Medium
243201,2021,,€1.8M,Medium/ Medium
208386,2019,,€508K,High/ Medium
224002,2021,,€396K,Medium/ Medium
232706,2021,,€250K,Medium/ High
210691,2018,,€834K,High/ Medium
221443,2020,,€363K,Medium/ High
243715,2021,,€1.6M,High/ Medium
244995,2021,,€365K,Medium/ Medium
189955,2018,,€398K,Medium/ Medium
207620,2020,,€656K,Medium/ Medium
209668,2019,,€450K,Medium/ High
239364,2022,,€1.4M,Medium/ Medium
242692,2019,,€629K,High/ Medium
245764,"Jun 30, 2019",Juventus,,Medium/ Medium
246276,2021,,€1.9M,Medium/ Medium
186884,2020,,€497K,Medium/ Medium
232453,2020,,€250K,Medium/ Medium
238341,2021,,€1.2M,Medium/ Medium
241925,2019,,€1.1M,Medium/ Medium
242437,2018,,€840K,Medium/ Medium
215302,2021,,€748K,Medium/ Medium
220422,2021,,€733K,Medium/ Medium
199431,2019,,€363K,Low/ High
214279,"Dec 31, 2018",Colo-Colo,,Medium/ Medium
239367,2020,,€1.9M,Medium/ Medium
240135,2019,,€978K,Medium/ Medium
240647,2018,,€788K,Medium/ Medium
231944,2020,,€798K,Medium/ High
234760,2020,,€808K,High/ Medium
240136,2019,,€1.4M,Medium/ Medium
177672,2020,,€305K,Medium/ Medium
192008,2021,,€753K,Medium/ Medium
198153,2020,,€776K,Medium/ Medium
204041,2019,,€465K,Medium/ Medium
206089,2020,,€1.1M,High/ Medium
218633,2020,,€713K,Medium/ Medium
221961,2023,,€570K,Medium/ Medium
225545,2019,,€1.1M,High/ Medium
211978,2020,,€788K,Medium/ Medium
164618,2018,,€165K,Medium/ Medium
180746,2019,,€63K,High/ Medium
246282,2019,,€990K,Medium/ Medium
193546,2020,,€639K,Medium/ Medium
215052,2019,,€572K,Medium/ Medium
220684,2018,,€834K,High/ High
225548,2019,,€429K,Medium/ Medium
173836,2019,,€656K,High/ Medium
199181,2022,,€138K,Low/ High
224525,2021,,€798K,Medium/ Medium
240397,2019,,€551K,Medium/ Medium
186637,2020,,€406K,Medium/ Medium
200718,2021,,€616K,Medium/ Medium
212750,2019,,€600K,High/ Medium
235022,"Jun 30, 2019",SV Werder Bremen,,Low/ Low
237582,2021,,€725K,Medium/ High
186126,2020,,€613K,Medium/ Medium
225295,"Jun 30, 2019",Inter,,Medium/ High
165903,2023,,€125K,High/ High
199184,2022,,€163K,High/ Low
225808,2019,,€870K,Medium/ Medium
234000,2021,,€285K,Medium/ Medium
