ID,Overall,Potential,International Reputation
239703,65,72,1.0
118359,65,65,1.0
208984,65,65,1.0
223320,65,65,1.0
238936,65,70,1.0
215129,65,66,1.0
225625,65,74,1.0
240729,65,75,1.0
199002,65,70,1.0
213338,65,65,1.0
214362,65,68,1.0
221018,65,69,1.0
231514,65,68,1.0
245850,65,65,1.0
213595,65,65,1.0
225883,65,68,1.0
234587,65,68,1.0
175963,65,65,1.0
244827,65,70,1.0
181339,65,65,1.0
183643,65,65,1.0
224348,65,67,1.0
241500,65,67,1.0
244316,65,80,1.0
181852,65,65,1.0
204637,65,66,1.0
214877,65,74,1.0
162397,65,65,1.0
233053,65,78,1.0
238941,65,71,1.0
182365,65,65,1.0
238686,65,66,1.0
239454,65,75,1.0
197983,65,65,1.0
219743,65,67,1.0
224095,65,70,1.0
229727,65,77,1.0
213856,65,68,1.0
229472,65,73,1.0
231264,65,75,1.0
179808,65,65,1.0
198497,65,69,1.0
221793,65,71,1.0
210786,65,68,1.0
212066,65,66,1.0
213090,65,70,1.0
219746,65,68,1.0
222306,65,66,1.0
244834,65,72,1.0
224099,65,74,1.0
232291,65,65,1.0
237155,65,78,1.0
240227,65,77,1.0
195427,65,68,1.0
213604,65,65,1.0
219492,65,69,1.0
241508,65,79,1.0
243300,65,65,1.0
209253,65,65,1.0
225381,65,71,1.0
225893,65,65,1.0
229733,65,69,1.0
231525,65,75,1.0
238693,65,65,1.0
213094,65,69,1.0
236390,65,79,1.0
243558,65,71,1.0
187494,65,65,1.0
218471,65,65,1.0
49511,65,65,1.0
181095,65,65,1.0
210792,65,65,1.0
225128,65,72,1.0
225896,65,65,1.0
242280,65,81,1.0
218985,65,69,1.0
224361,65,74,1.0
169578,65,65,1.0
241002,65,76,1.0
189802,65,65,1.0
199787,65,65,1.0
205419,65,68,1.0
213355,65,66,1.0
245099,65,67,1.0
226924,65,69,1.0
204397,65,68,1.0
217709,65,69,1.0
223085,65,68,1.0
229741,65,67,1.0
192365,65,65,1.0
228974,65,71,1.0
179822,65,65,1.0
170095,65,65,1.0
240751,65,79,1.0
208752,65,69,1.0
209264,65,72,1.0
205937,65,65,1.0
234097,65,76,1.0
235377,65,75,1.0
238961,65,66,1.0
202866,65,67,1.0
235890,65,68,1.0
235891,65,65,1.0
243571,65,75,1.0
215412,65,72,1.0
222836,65,77,1.0
229236,65,74,1.0
210805,65,65,1.0
216181,65,69,1.0
216693,65,66,1.0
240501,65,75,1.0
244341,65,75,1.0
185205,65,65,1.0
219254,65,65,1.0
222838,65,67,1.0
227446,65,66,1.0
241014,65,76,1.0
188278,65,66,1.0
198007,65,65,1.0
223095,65,71,1.0
223607,65,68,1.0
226679,65,73,1.0
232311,65,73,1.0
209784,65,66,1.0
213368,65,69,1.0
228216,65,65,1.0
239224,65,76,1.0
222585,65,70,1.0
229753,65,74,1.0
237177,65,72,1.0
241273,65,74,1.0
194937,65,65,1.0
211322,65,71,1.0
216442,65,72,1.0
221562,65,73,1.0
223866,65,77,1.0
215419,65,73,1.0
216699,65,75,1.0
221819,65,65,1.0
222843,65,71,1.0
223867,65,71,1.0
179579,65,65,1.0
189563,65,65,1.0
232316,65,73,1.0
236668,65,77,1.0
243580,65,81,1.0
190588,65,65,1.0
198269,65,66,1.0
211581,65,70,1.0
225149,65,71,1.0
239997,65,78,1.0
211070,65,65,1.0
220030,65,68,1.0
223102,65,65,1.0
223870,65,68,1.0
237438,65,75,1.0
244350,65,71,1.0
232831,65,71,1.0
237183,65,73,1.0
239999,65,77,1.0
244607,65,69,1.0
213376,65,76,1.0
155264,65,65,1.0
233088,65,71,1.0
237184,65,74,1.0
208001,65,72,1.0
223105,65,70,1.0
223873,65,67,1.0
224129,65,72,1.0
232577,65,70,1.0
240513,65,78,1.0
215170,65,65,1.0
217730,65,65,1.0
224130,65,75,1.0
237698,65,80,1.0
203139,65,68,1.0
212099,65,68,1.0
158595,65,65,1.0
225667,65,75,1.0
163203,65,65,1.0
232067,65,65,1.0
237187,65,65,1.0
204420,65,67,1.0
221316,65,66,1.0
225668,65,78,1.0
230532,65,65,1.0
199301,65,65,1.0
206469,65,70,1.0
211845,65,69,1.0
214917,65,65,1.0
216710,65,65,1.0
219782,65,67,1.0
236678,65,79,1.0
243590,65,68,1.0
186502,65,65,1.0
187782,65,65,1.0
188807,65,65,1.0
200840,65,72,1.0
152456,65,65,1.0
221576,65,66,1.0
162952,65,65,1.0
178312,65,65,1.0
201353,65,67,1.0
230793,65,68,1.0
183945,65,65,1.0
221322,65,71,1.0
233098,65,74,1.0
229259,65,65,1.0
236427,65,75,1.0
238475,65,72,1.0
193931,65,65,1.0
232332,65,70,1.0
234380,65,67,1.0
234636,65,70,1.0
237708,65,84,1.0
177036,65,65,1.0
186508,65,69,1.0
189836,65,65,1.0
208781,65,70,1.0
223629,65,68,1.0
244365,65,70,1.0
225678,65,71,1.0
237198,65,73,1.0
193422,65,66,1.0
215695,65,65,1.0
205712,65,68,1.0
225168,65,70,1.0
228240,65,71,1.0
232592,65,71,1.0
236432,65,72,1.0
244112,65,72,1.0
204689,65,65,1.0
221329,65,74,1.0
226705,65,74,1.0
232849,65,72,1.0
238225,65,75,1.0
240017,65,79,1.0
205202,65,67,1.0
223378,65,66,1.0
241810,65,82,1.0
211859,65,65,1.0
216979,65,66,1.0
222611,65,75,1.0
158867,65,65,1.0
234899,65,68,1.0
169619,65,65,1.0
237203,65,80,1.0
140180,65,65,2.0
215700,65,70,1.0
219796,65,73,1.0
231828,65,69,1.0
179860,65,65,1.0
245396,65,84,1.0
220821,65,70,1.0
165269,65,65,1.0
244117,65,68,1.0
138390,65,65,1.0
223638,65,69,1.0
140183,65,65,2.0
211095,65,68,1.0
228759,65,76,1.0
53655,65,65,2.0
201112,65,67,1.0
203416,65,66,1.0
204184,65,66,1.0
205720,65,65,1.0
211864,65,68,1.0
233880,65,77,1.0
172952,65,65,1.0
200601,65,65,2.0
235161,65,82,1.0
203930,65,66,1.0
140442,65,65,1.0
220314,65,67,1.0
210843,65,67,1.0
213147,65,74,1.0
228763,65,74,1.0
232859,65,70,1.0
222620,65,65,1.0
233884,65,79,1.0
246172,65,81,1.0
190620,65,65,1.0
217502,65,65,1.0
222878,65,75,1.0
237726,65,77,1.0
209567,65,65,1.0
155551,65,65,1.0
221599,65,65,1.0
230303,65,65,1.0
235167,65,76,1.0
243615,65,69,1.0
241312,65,73,1.0
242336,65,76,1.0
177568,65,65,1.0
183712,65,65,1.0
155041,65,65,1.0
182689,65,65,1.0
224930,65,66,1.0
201891,65,65,1.0
215459,65,69,1.0
216227,65,68,1.0
152483,65,65,1.0
219555,65,65,1.0
224163,65,69,1.0
232611,65,74,1.0
236196,65,65,1.0
239268,65,79,1.0
53412,65,65,2.0
193956,65,65,1.0
202661,65,65,1.0
144037,65,65,1.0
216485,65,70,1.0
223653,65,66,1.0
208294,65,68,1.0
208806,65,69,1.0
228518,65,73,1.0
138151,65,65,1.0
223143,65,72,1.0
232871,65,74,1.0
241831,65,66,1.0
180903,65,65,1.0
243624,65,68,1.0
186536,65,65,1.0
202921,65,66,1.0
205225,65,65,1.0
214185,65,65,1.0
236457,65,73,1.0
163754,65,65,1.0
234154,65,70,1.0
182442,65,65,1.0
187818,65,68,1.0
215211,65,76,1.0
237739,65,71,1.0
243627,65,84,1.0
200876,65,66,1.0
208812,65,69,1.0
234668,65,74,1.0
200877,65,65,1.0
237997,65,75,1.0
230574,65,70,1.0
208303,65,65,1.0
216751,65,66,1.0
155567,65,65,1.0
222639,65,75,1.0
224175,65,71,1.0
199088,65,65,1.0
236464,65,78,1.0
184753,65,65,1.0
225202,65,70,1.0
232626,65,65,1.0
237490,65,76,1.0
240050,65,68,1.0
244402,65,75,1.0
205491,65,70,1.0
213171,65,65,1.0
236467,65,79,1.0
239795,65,71,1.0
193715,65,65,1.0
213428,65,65,1.0
221620,65,69,1.0
227764,65,77,1.0
229300,65,65,1.0
239028,65,77,1.0
179636,65,65,1.0
214197,65,65,1.0
153269,65,65,1.0
223925,65,74,1.0
232117,65,73,1.0
232373,65,65,1.0
169909,65,65,1.0
191157,65,67,1.0
191669,65,65,1.0
209334,65,68,1.0
194998,65,66,1.0
204727,65,65,1.0
206263,65,68,1.0
238263,65,77,1.0
226232,65,76,1.0
240312,65,70,1.0
243384,65,76,1.0
222393,65,65,1.0
231353,65,77,1.0
166841,65,65,1.0
239545,65,78,1.0
240057,65,66,1.0
242361,65,66,1.0
203450,65,65,1.0
207546,65,65,1.0
225722,65,76,1.0
232122,65,68,1.0
173498,65,65,1.0
223931,65,72,1.0
232379,65,65,1.0
237499,65,76,1.0
184763,65,65,2.0
206524,65,72,1.0
211388,65,68,1.0
216508,65,69,1.0
222396,65,72,1.0
238780,65,72,1.0
183228,65,65,1.0
217277,65,71,1.0
223677,65,65,1.0
203454,65,65,1.0
224702,65,65,1.0
231614,65,77,1.0
237758,65,72,1.0
238014,65,65,1.0
184254,65,65,1.0
221631,65,72,1.0
224191,65,72,1.0
231103,65,72,1.0
236991,65,73,1.0
191679,65,65,1.0
208832,65,66,1.0
219840,65,70,1.0
157888,65,65,1.0
228544,65,76,1.0
165568,65,65,1.0
232896,65,66,1.0
235456,65,78,1.0
240064,65,74,1.0
203457,65,65,1.0
224449,65,66,1.0
241089,65,72,1.0
209602,65,66,1.0
233410,65,65,1.0
171970,65,65,1.0
192450,65,65,1.0
210883,65,68,1.0
223427,65,70,1.0
237507,65,70,1.0
199620,65,65,1.0
233156,65,65,1.0
221381,65,65,1.0
224965,65,67,1.0
231109,65,74,1.0
233157,65,74,1.0
237765,65,65,1.0
238277,65,76,1.0
242629,65,79,1.0
179909,65,65,2.0
186565,65,65,1.0
233670,65,70,1.0
221383,65,71,1.0
225735,65,70,1.0
229831,65,76,1.0
186823,65,65,1.0
237256,65,75,1.0
172232,65,65,1.0
178120,65,65,1.0
190152,65,65,1.0
222410,65,75,1.0
228810,65,73,1.0
210123,65,68,1.0
228299,65,72,1.0
232907,65,65,1.0
233163,65,66,1.0
236747,65,65,1.0
176075,65,65,1.0
183499,65,65,1.0
189387,65,65,1.0
201932,65,65,1.0
202444,65,68,1.0
222156,65,77,1.0
244684,65,79,1.0
125132,65,65,1.0
232909,65,65,1.0
243661,65,69,1.0
214222,65,65,1.0
216014,65,65,1.0
216270,65,72,1.0
203215,65,70,1.0
212431,65,66,1.0
212687,65,65,1.0
221647,65,69,1.0
226767,65,68,1.0
236751,65,67,1.0
221648,65,69,1.0
209873,65,65,1.0
216273,65,65,1.0
223441,65,65,1.0
229073,65,74,1.0
235729,65,75,1.0
189905,65,65,1.0
199890,65,70,1.0
214482,65,65,1.0
232658,65,75,1.0
233170,65,65,1.0
234706,65,76,1.0
237522,65,78,1.0
244946,65,71,1.0
122066,65,65,1.0
198355,65,65,1.0
231123,65,72,1.0
199636,65,65,1.0
208852,65,69,1.0
213204,65,70,1.0
219860,65,68,1.0
232916,65,66,1.0
244948,65,75,1.0
200917,65,66,1.0
214485,65,68,1.0
223445,65,70,1.0
224981,65,70,1.0
229845,65,65,1.0
235989,65,75,1.0
238805,65,71,1.0
204502,65,73,1.0
210646,65,69,1.0
215766,65,70,1.0
234198,65,73,1.0
235990,65,77,1.0
226775,65,70,1.0
235735,65,86,1.0
236247,65,75,1.0
240343,65,75,1.0
206040,65,67,1.0
211928,65,71,1.0
221656,65,69,1.0
237784,65,65,1.0
181976,65,65,1.0
183768,65,65,1.0
209625,65,70,1.0
214745,65,65,1.0
222937,65,76,1.0
235225,65,72,1.0
190937,65,65,1.0
171994,65,65,1.0
245978,65,71,1.0
216795,65,72,1.0
20699,65,65,2.0
220123,65,71,1.0
202204,65,69,1.0
207580,65,65,1.0
214492,65,65,1.0
216540,65,77,1.0
222172,65,65,1.0
232156,65,73,1.0
181468,65,65,1.0
196316,65,67,1.0
200925,65,65,1.0
226781,65,70,1.0
236509,65,73,1.0
186845,65,65,1.0
188381,65,65,1.0
200670,65,68,1.0
213982,65,71,1.0
222430,65,67,1.0
228318,65,79,1.0
239838,65,81,1.0
193246,65,65,1.0
225759,65,70,1.0
232671,65,72,1.0
241887,65,80,1.0
178143,65,65,1.0
244703,65,66,1.0
202464,65,68,1.0
216288,65,68,1.0
230624,65,70,1.0
217313,65,72,1.0
220385,65,70,1.0
226785,65,70,1.0
236258,65,69,1.0
237538,65,69,1.0
238562,65,66,1.0
213987,65,70,1.0
222435,65,71,1.0
236515,65,77,1.0
236772,65,83,1.0
238820,65,74,1.0
240100,65,71,1.0
245732,65,76,1.0
193252,65,65,1.0
208869,65,69,1.0
212709,65,65,1.0
213221,65,71,1.0
229349,65,77,1.0
245733,65,72,1.0
211174,65,68,1.0
224230,65,72,1.0
243942,65,75,1.0
202727,65,66,1.0
225511,65,75,1.0
228327,65,68,1.0
205288,65,68,1.0
230888,65,77,1.0
237032,65,73,1.0
240872,65,68,1.0
241128,65,78,1.0
244968,65,68,1.0
138729,65,65,1.0
213993,65,68,1.0
222697,65,67,1.0
214762,65,71,1.0
222698,65,65,1.0
243946,65,65,1.0
232171,65,69,1.0
241131,65,68,1.0
193771,65,66,1.0
210156,65,65,1.0
220140,65,75,1.0
193260,65,66,1.0
177389,65,65,1.0
204782,65,70,1.0
211438,65,69,1.0
214510,65,65,1.0
220654,65,73,1.0
231406,65,77,1.0
232174,65,68,1.0
51694,65,65,1.0
215279,65,69,1.0
216303,65,66,1.0
238319,65,82,1.0
245231,65,74,1.0
183023,65,65,1.0
229872,65,65,1.0
226033,65,65,1.0
228593,65,74,1.0
202482,65,65,1.0
208370,65,68,1.0
187634,65,65,1.0
204787,65,67,1.0
229875,65,65,1.0
187379,65,65,1.0
189171,65,66,1.0
194035,65,65,1.0
215540,65,66,1.0
223732,65,67,1.0
235252,65,69,1.0
238580,65,77,1.0
241140,65,75,1.0
245748,65,70,1.0
193268,65,65,1.0
208885,65,65,1.0
234229,65,80,1.0
169461,65,65,1.0
170229,65,65,1.0
239093,65,68,1.0
186869,65,65,1.0
198134,65,65,1.0
206070,65,66,1.0
221686,65,65,1.0
225014,65,79,1.0
232438,65,66,1.0
239350,65,75,1.0
180726,65,65,1.0
190454,65,66,1.0
193014,65,65,1.0
238839,65,72,1.0
201208,65,70,1.0
223224,65,72,1.0
225016,65,71,1.0
205049,65,71,1.0
220665,65,72,1.0
223993,65,73,1.0
225529,65,72,1.0
190457,65,65,1.0
208122,65,66,1.0
226810,65,70,1.0
230906,65,70,1.0
235514,65,71,1.0
225531,65,71,1.0
237563,65,76,1.0
239611,65,72,1.0
240891,65,72,1.0
244987,65,67,1.0
189691,65,65,1.0
201212,65,68,1.0
206332,65,66,1.0
212732,65,66,1.0
219900,65,66,1.0
199165,65,65,1.0
200701,65,66,1.0
212477,65,65,1.0
163581,65,65,1.0
232445,65,66,1.0
238589,65,66,1.0
209662,65,65,1.0
217086,65,65,1.0
230654,65,74,1.0
242686,65,73,1.0
224255,65,70,1.0
232447,65,65,1.0
176383,65,65,1.0
212736,64,70,1.0
233216,64,71,1.0
176384,64,64,1.0
190720,64,64,1.0
212481,64,68,1.0
212737,64,66,1.0
230145,64,75,1.0
238593,64,70,1.0
176897,64,64,1.0
244993,64,71,1.0
196353,64,64,1.0
201986,64,67,1.0
216322,64,71,1.0
224770,64,76,1.0
225026,64,73,1.0
243714,64,78,1.0
201219,64,66,1.0
229379,64,76,1.0
230403,64,64,1.0
231171,64,66,1.0
232963,64,70,1.0
244739,64,70,1.0
199684,64,65,1.0
212484,64,69,1.0
220676,64,73,1.0
233732,64,76,1.0
241924,64,73,1.0
177668,64,64,1.0
209413,64,65,1.0
220421,64,68,1.0
228357,64,81,1.0
228613,64,67,1.0
230917,64,73,1.0
239365,64,74,1.0
190981,64,67,1.0
206598,64,67,1.0
232454,64,64,1.0
234502,64,66,1.0
177414,64,64,1.0
244742,64,71,1.0
218887,64,72,1.0
229127,64,75,1.0
229895,64,66,1.0
235527,64,74,1.0
190983,64,64,1.0
217096,64,73,1.0
223752,64,76,1.0
228616,64,76,1.0
232456,64,64,1.0
233736,64,77,1.0
238344,64,72,1.0
187144,64,64,1.0
192264,64,64,1.0
215817,64,71,1.0
224009,64,68,1.0
226057,64,69,1.0
234249,64,77,1.0
236553,64,74,1.0
241929,64,79,1.0
138251,64,64,1.0
209675,64,68,1.0
169483,64,64,1.0
236043,64,78,1.0
225036,64,64,1.0
230412,64,64,1.0
231436,64,79,1.0
240908,64,75,1.0
193804,64,64,1.0
212237,64,69,1.0
214285,64,68,1.0
167437,64,64,1.0
237581,64,64,1.0
211982,64,70,1.0
221710,64,66,1.0
224270,64,68,1.0
229646,64,66,1.0
239886,64,72,1.0
238863,64,69,1.0
239119,64,66,1.0
177679,64,64,1.0
244751,64,71,1.0
226576,64,69,1.0
228624,64,68,1.0
163856,64,64,1.0
230416,64,64,1.0
241680,64,65,1.0
224017,64,73,1.0
239121,64,64,1.0
181521,64,64,1.0
200210,64,66,1.0
221970,64,64,1.0
230674,64,75,1.0
235026,64,79,1.0
242450,64,67,1.0
182802,64,64,1.0
197907,64,65,1.0
214035,64,70,1.0
237331,64,75,1.0
241171,64,78,1.0
242451,64,76,1.0
49939,64,64,1.0
200980,64,64,1.0
217620,64,68,1.0
226580,64,74,1.0
236308,64,78,1.0
242708,64,75,1.0
192020,64,65,1.0
222485,64,64,1.0
224789,64,67,1.0
225557,64,75,1.0
231701,64,64,1.0
54037,64,64,1.0
193557,64,64,1.0
156438,64,64,1.0
240662,64,67,1.0
189718,64,64,1.0
207639,64,67,1.0
210711,64,65,1.0
211991,64,66,1.0
223767,64,70,1.0
229655,64,70,1.0
234007,64,64,1.0
237079,64,73,1.0
222488,64,69,1.0
234520,64,71,1.0
237848,64,74,1.0
238104,64,65,1.0
205593,64,68,1.0
214041,64,74,1.0
214809,64,64,1.0
229401,64,71,1.0
234521,64,75,1.0
236313,64,71,1.0
238617,64,80,1.0
204058,64,64,1.0
176922,64,64,1.0
242714,64,76,1.0
243994,64,64,1.0
244250,64,72,1.0
244762,64,80,1.0
212251,64,69,1.0
232731,64,64,1.0
243995,64,76,1.0
230684,64,75,1.0
238108,64,64,1.0
239388,64,67,1.0
199197,64,64,1.0
232733,64,65,1.0
234525,64,80,1.0
234781,64,68,1.0
236573,64,72,1.0
245277,64,80,1.0
182045,64,64,1.0
155422,64,64,1.0
228894,64,72,1.0
185118,64,64,1.0
223263,64,68,1.0
227871,64,64,1.0
232479,64,70,1.0
240415,64,75,1.0
241695,64,79,1.0
245535,64,70,1.0
188959,64,64,1.0
190239,64,65,2.0
224544,64,64,1.0
176928,64,64,1.0
243232,64,71,1.0
203297,64,69,1.0
243745,64,68,1.0
209954,64,69,1.0
233506,64,69,1.0
239394,64,72,1.0
243746,64,67,1.0
245538,64,69,1.0
238627,64,72,1.0
241187,64,80,1.0
229412,64,74,1.0
245540,64,72,1.0
220197,64,77,1.0
234021,64,64,1.0
235301,64,74,1.0
236837,64,81,1.0
173349,64,64,1.0
240677,64,72,1.0
243749,64,68,1.0
222246,64,65,1.0
230694,64,73,1.0
241190,64,75,1.0
200487,64,67,1.0
160295,64,64,1.0
238631,64,69,1.0
245287,64,80,1.0
197928,64,69,1.0
231720,64,75,1.0
232488,64,78,1.0
234024,64,64,1.0
240680,64,72,1.0
187176,64,64,1.0
190504,64,65,1.0
202025,64,65,1.0
209193,64,65,1.0
221481,64,64,1.0
236841,64,72,1.0
238633,64,65,1.0
215338,64,69,1.0
239402,64,68,1.0
188970,64,64,1.0
234795,64,75,1.0
242219,64,64,1.0
192043,64,65,1.0
209452,64,69,1.0
216620,64,64,1.0
219436,64,68,1.0
190508,64,64,1.0
211245,64,70,1.0
212013,64,64,1.0
224301,64,74,1.0
245549,64,64,1.0
196910,64,67,1.0
199470,64,64,1.0
224302,64,72,1.0
239918,64,69,1.0
225327,64,70,1.0
234799,64,72,1.0
208944,64,64,1.0
228656,64,64,1.0
239920,64,67,1.0
244272,64,69,1.0
214321,64,64,1.0
226609,64,67,1.0
227377,64,64,1.0
228145,64,75,1.0
135218,64,64,1.0
210482,64,64,1.0
222514,64,78,1.0
232754,64,76,1.0
241970,64,65,1.0
188978,64,64,1.0
208691,64,69,1.0
210739,64,67,1.0
236339,64,74,1.0
238131,64,76,1.0
202292,64,64,1.0
217140,64,74,1.0
152116,64,64,1.0
219956,64,70,1.0
224308,64,69,1.0
233012,64,72,1.0
237108,64,75,1.0
239412,64,64,1.0
242484,64,72,1.0
242740,64,64,1.0
188724,64,64,1.0
219957,64,71,1.0
234293,64,64,1.0
242485,64,71,1.0
212790,64,69,1.0
224822,64,71,1.0
229174,64,71,1.0
231222,64,71,1.0
235574,64,74,1.0
190518,64,65,1.0
192566,64,65,1.0
199479,64,67,1.0
213815,64,71,1.0
222519,64,64,1.0
225847,64,75,1.0
237623,64,73,1.0
136504,64,64,1.0
219448,64,66,1.0
231992,64,67,1.0
242744,64,78,1.0
244280,64,79,1.0
197945,64,65,1.0
231737,64,67,1.0
243001,64,77,1.0
244025,64,75,1.0
244537,64,73,1.0
210490,64,65,1.0
240442,64,80,1.0
207675,64,64,1.0
213307,64,69,1.0
186939,64,64,1.0
204348,64,67,1.0
211004,64,64,1.0
227900,64,74,1.0
232252,64,72,1.0
233276,64,80,1.0
180284,64,64,1.0
191548,64,64,1.0
192316,64,65,1.0
192572,64,64,1.0
225853,64,72,1.0
230717,64,72,1.0
206142,64,66,1.0
237374,64,72,1.0
240446,64,67,1.0
241470,64,77,1.0
204095,64,64,1.0
212543,64,72,1.0
213823,64,64,1.0
240959,64,75,1.0
187455,64,64,1.0
206656,64,64,1.0
229441,64,72,1.0
241985,64,72,1.0
243009,64,74,1.0
210498,64,64,1.0
222018,64,69,1.0
235842,64,80,1.0
244802,64,64,1.0
179778,64,64,1.0
209475,64,67,1.0
214595,64,69,1.0
221763,64,69,1.0
224323,64,70,1.0
226116,64,72,1.0
244548,64,74,1.0
245572,64,75,1.0
170309,64,64,1.0
245573,64,78,1.0
184901,64,64,1.0
210502,64,66,1.0
216134,64,64,1.0
216390,64,72,1.0
235334,64,73,1.0
232519,64,84,1.0
239175,64,75,1.0
246599,64,80,1.0
215368,64,65,1.0
170056,64,64,1.0
172872,64,64,1.0
212041,64,73,1.0
215113,64,64,1.0
219721,64,70,1.0
221001,64,67,1.0
237385,64,71,1.0
243017,64,65,1.0
245577,64,73,1.0
199754,64,66,1.0
202570,64,64,1.0
203338,64,64,1.0
158282,64,64,1.0
231754,64,71,1.0
187722,64,64,1.0
191050,64,64,1.0
234059,64,68,1.0
243275,64,84,1.0
214860,64,64,1.0
221772,64,69,1.0
236364,64,77,1.0
239948,64,78,1.0
225101,64,73,1.0
239181,64,70,1.0
138830,64,64,1.0
246606,64,79,1.0
200527,64,64,1.0
234063,64,75,1.0
243023,64,80,1.0
245071,64,74,1.0
190031,64,64,1.0
211536,64,72,1.0
233040,64,72,1.0
189008,64,64,1.0
202321,64,64,1.0
211537,64,70,1.0
225361,64,74,1.0
232017,64,69,1.0
238929,64,64,1.0
228690,64,64,1.0
240466,64,68,1.0
243282,64,79,1.0
207443,64,69,1.0
230995,64,71,1.0
235347,64,79,1.0
237139,64,81,1.0
227668,64,64,1.0
209493,64,69,1.0
237141,64,67,1.0
237397,64,66,1.0
239189,64,81,1.0
181845,64,64,1.0
203862,64,69,1.0
213334,64,66,1.0
241238,64,76,1.0
186198,64,64,1.0
239191,64,75,1.0
189783,64,64,1.0
237144,64,66,1.0
238680,64,64,1.0
181848,64,64,1.0
229465,64,69,1.0
241497,64,79,1.0
224090,64,68,1.0
239962,64,70,1.0
240730,64,76,1.0
204635,64,64,1.0
237403,64,67,1.0
186715,64,64,1.0
227164,64,68,1.0
230236,64,64,1.0
190556,64,64,1.0
203357,64,70,1.0
208477,64,65,1.0
223069,64,69,1.0
199774,64,64,1.0
224094,64,68,1.0
122718,64,64,1.0
204383,64,66,1.0
228191,64,72,1.0
238943,64,66,1.0
240223,64,73,1.0
53855,64,64,1.0
208992,64,64,1.0
162144,64,64,1.0
233568,64,72,1.0
237920,64,71,1.0
239712,64,72,1.0
189792,64,64,1.0
205153,64,64,1.0
158305,64,64,1.0
224865,64,75,1.0
237409,64,69,1.0
237665,64,67,1.0
245857,64,77,1.0
221282,64,74,1.0
236898,64,76,1.0
210275,64,64,1.0
228707,64,74,1.0
233315,64,75,1.0
199780,64,65,1.0
218212,64,69,1.0
222308,64,67,1.0
235876,64,76,1.0
171620,64,64,1.0
243556,64,67,1.0
188772,64,65,1.0
213349,64,65,1.0
197990,64,64,1.0
199014,64,64,1.0
217190,64,64,1.0
227686,64,68,1.0
239206,64,69,1.0
240742,64,74,1.0
241254,64,64,1.0
246118,64,73,1.0
190822,64,68,1.0
217191,64,68,1.0
209256,64,69,1.0
232296,64,72,1.0
237160,64,79,1.0
243560,64,64,1.0
243816,64,74,1.0
190568,64,64,1.0
237161,64,78,1.0
171881,64,64,1.0
238953,64,76,1.0
239209,64,70,1.0
235627,64,70,1.0
243307,64,73,1.0
186475,64,64,1.0
219756,64,65,1.0
223852,64,70,1.0
242284,64,75,1.0
199021,64,64,1.0
211053,64,68,1.0
225389,64,71,1.0
233581,64,67,1.0
150894,64,64,1.0
234350,64,76,1.0
172398,64,64,1.0
229743,64,73,1.0
236143,64,64,1.0
184175,64,64,1.0
196976,64,67,1.0
240752,64,79,1.0
189808,64,64,1.0
156017,64,64,1.0
233841,64,79,1.0
237681,64,85,1.0
240241,64,79,1.0
187761,64,64,1.0
210802,64,69,1.0
215410,64,75,1.0
152690,64,64,1.0
241266,64,86,1.0
243314,64,76,1.0
214131,64,64,1.0
226675,64,68,1.0
229491,64,72,1.0
230515,64,64,1.0
238963,64,70,1.0
210804,64,64,1.0
218740,64,66,1.0
165748,64,64,1.0
231540,64,76,1.0
238196,64,81,1.0
238964,64,64,1.0
246388,64,74,1.0
238965,64,74,1.0
188789,64,64,1.0
208246,64,67,1.0
216182,64,64,1.0
221302,64,64,1.0
229750,64,64,1.0
239478,64,65,1.0
177270,64,64,1.0
220023,64,70,1.0
222583,64,70,1.0
224375,64,69,1.0
226167,64,73,1.0
228983,64,72,1.0
233079,64,73,1.0
169591,64,64,1.0
244343,64,68,1.0
245623,64,68,1.0
204152,64,69,1.0
223352,64,70,1.0
165496,64,64,1.0
199801,64,64,1.0
213369,64,70,1.0
222329,64,72,1.0
223097,64,71,1.0
232057,64,70,1.0
242041,64,74,1.0
200826,64,64,1.0
203898,64,66,1.0
213626,64,64,1.0
227706,64,72,1.0
219259,64,68,1.0
230523,64,64,1.0
210044,64,67,1.0
155517,64,64,1.0
238717,64,71,1.0
220542,64,67,1.0
222078,64,74,1.0
226174,64,70,1.0
165502,64,64,1.0
238974,64,72,1.0
209535,64,64,1.0
231807,64,72,1.0
240511,64,77,1.0
242303,64,65,1.0
194431,64,65,1.0
232576,64,64,1.0
232832,64,75,1.0
203649,64,64,1.0
214913,64,64,1.0
161921,64,64,1.0
186753,64,64,1.0
155266,64,64,1.0
238978,64,65,1.0
240002,64,67,1.0
241538,64,75,1.0
191106,64,64,1.0
191874,64,64,1.0
209027,64,64,1.0
214147,64,64,1.0
193411,64,65,1.0
199812,64,67,1.0
140420,64,64,1.0
212356,64,67,1.0
215684,64,64,1.0
239492,64,70,1.0
204165,64,64,1.0
159366,64,64,1.0
235398,64,72,1.0
215431,64,69,1.0
224391,64,64,1.0
225927,64,70,1.0
230279,64,64,1.0
168583,64,64,1.0
177799,64,64,1.0
210824,64,65,1.0
215688,64,70,1.0
242312,64,73,1.0
243592,64,66,1.0
193160,64,64,1.0
205961,64,68,1.0
219785,64,70,1.0
229513,64,71,1.0
236681,64,74,1.0
236937,64,64,1.0
215434,64,72,1.0
226698,64,73,1.0
231050,64,71,1.0
