ID,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
232750,25.0,17.0,70.0,45.0,29.0,25.0,27.0,28.0,33.0,35.0,59.0,61.0,39.0,66.0,48.0,33.0,79.0,74.0,83.0,22.0,70.0,65.0,24.0,33.0,34.0,57.0,62.0,64.0,62.0
202799,69.0,55.0,34.0,58.0,54.0,73.0,74.0,71.0,48.0,66.0,77.0,82.0,72.0,55.0,73.0,68.0,53.0,59.0,43.0,56.0,43.0,23.0,57.0,62.0,58.0,60.0,33.0,23.0,24.0
214063,45.0,33.0,63.0,64.0,34.0,57.0,36.0,34.0,63.0,61.0,54.0,56.0,58.0,54.0,58.0,57.0,76.0,75.0,70.0,49.0,60.0,69.0,39.0,56.0,54.0,62.0,72.0,70.0,65.0
217391,68.0,22.0,48.0,64.0,25.0,68.0,45.0,34.0,64.0,66.0,66.0,69.0,76.0,65.0,73.0,66.0,63.0,78.0,59.0,29.0,55.0,61.0,37.0,56.0,33.0,61.0,67.0,65.0,62.0
217647,67.0,63.0,60.0,61.0,66.0,66.0,59.0,54.0,51.0,69.0,56.0,70.0,75.0,64.0,56.0,62.0,83.0,70.0,74.0,58.0,55.0,37.0,68.0,74.0,69.0,76.0,20.0,36.0,21.0
225071,57.0,61.0,54.0,70.0,49.0,63.0,56.0,56.0,68.0,65.0,73.0,70.0,74.0,59.0,75.0,57.0,67.0,77.0,68.0,64.0,69.0,60.0,63.0,65.0,40.0,66.0,62.0,59.0,58.0
230447,55.0,34.0,45.0,70.0,22.0,33.0,26.0,49.0,54.0,45.0,58.0,52.0,56.0,68.0,68.0,52.0,72.0,64.0,68.0,40.0,67.0,75.0,24.0,62.0,55.0,63.0,65.0,71.0,71.0
243759,14.0,5.0,12.0,25.0,8.0,6.0,10.0,12.0,25.0,11.0,16.0,26.0,28.0,67.0,49.0,18.0,60.0,37.0,47.0,8.0,28.0,11.0,7.0,37.0,15.0,36.0,10.0,12.0,14.0
221488,60.0,55.0,72.0,65.0,40.0,67.0,59.0,39.0,59.0,67.0,55.0,65.0,56.0,65.0,58.0,76.0,76.0,68.0,73.0,62.0,72.0,66.0,60.0,59.0,49.0,62.0,64.0,65.0,65.0
230192,62.0,41.0,62.0,65.0,47.0,52.0,54.0,54.0,53.0,62.0,66.0,61.0,47.0,58.0,53.0,71.0,61.0,74.0,81.0,56.0,76.0,66.0,48.0,52.0,62.0,61.0,72.0,71.0,63.0
238385,62.0,65.0,47.0,67.0,43.0,65.0,65.0,53.0,63.0,65.0,72.0,73.0,75.0,65.0,75.0,64.0,61.0,71.0,65.0,59.0,57.0,54.0,66.0,65.0,24.0,58.0,25.0,59.0,46.0
239921,51.0,47.0,41.0,67.0,53.0,73.0,58.0,53.0,59.0,72.0,70.0,64.0,89.0,61.0,89.0,72.0,55.0,55.0,37.0,40.0,47.0,26.0,66.0,61.0,53.0,59.0,30.0,39.0,41.0
240689,51.0,49.0,69.0,62.0,39.0,61.0,37.0,44.0,58.0,53.0,69.0,73.0,69.0,61.0,68.0,54.0,65.0,82.0,70.0,40.0,74.0,67.0,52.0,45.0,46.0,51.0,65.0,66.0,68.0
244273,50.0,47.0,55.0,74.0,39.0,66.0,46.0,42.0,69.0,74.0,66.0,71.0,61.0,66.0,58.0,59.0,49.0,70.0,65.0,46.0,65.0,63.0,58.0,61.0,38.0,56.0,55.0,55.0,65.0
196145,66.0,49.0,59.0,67.0,59.0,64.0,58.0,61.0,59.0,65.0,77.0,75.0,73.0,64.0,66.0,68.0,68.0,76.0,71.0,66.0,68.0,65.0,65.0,65.0,59.0,62.0,62.0,64.0,68.0
226098,64.0,56.0,33.0,68.0,41.0,72.0,68.0,66.0,60.0,72.0,72.0,68.0,70.0,57.0,48.0,65.0,47.0,53.0,32.0,70.0,32.0,47.0,61.0,64.0,41.0,57.0,41.0,36.0,14.0
226866,57.0,58.0,49.0,62.0,59.0,67.0,62.0,49.0,55.0,68.0,82.0,83.0,76.0,64.0,70.0,71.0,42.0,51.0,59.0,60.0,58.0,36.0,64.0,63.0,48.0,70.0,38.0,48.0,46.0
163634,25.0,26.0,60.0,44.0,24.0,35.0,11.0,23.0,44.0,45.0,49.0,50.0,32.0,60.0,38.0,56.0,82.0,67.0,90.0,38.0,70.0,62.0,20.0,28.0,27.0,69.0,72.0,66.0,54.0
241202,34.0,63.0,57.0,60.0,58.0,68.0,50.0,35.0,51.0,63.0,85.0,87.0,70.0,57.0,59.0,68.0,67.0,63.0,70.0,63.0,57.0,17.0,60.0,53.0,60.0,53.0,18.0,24.0,16.0
246066,62.0,30.0,48.0,66.0,27.0,60.0,29.0,30.0,63.0,62.0,69.0,73.0,65.0,54.0,75.0,46.0,58.0,81.0,47.0,22.0,57.0,67.0,42.0,39.0,44.0,51.0,63.0,66.0,64.0
200499,66.0,31.0,65.0,68.0,26.0,66.0,64.0,63.0,71.0,65.0,57.0,69.0,63.0,61.0,59.0,61.0,70.0,67.0,83.0,48.0,72.0,66.0,42.0,38.0,34.0,50.0,64.0,66.0,63.0
137267,49.0,57.0,69.0,70.0,59.0,60.0,55.0,48.0,60.0,65.0,61.0,67.0,63.0,63.0,68.0,77.0,74.0,73.0,72.0,64.0,75.0,60.0,63.0,57.0,63.0,68.0,63.0,64.0,63.0
202803,65.0,30.0,67.0,62.0,33.0,62.0,55.0,33.0,52.0,66.0,70.0,72.0,66.0,58.0,51.0,45.0,74.0,76.0,82.0,36.0,66.0,55.0,54.0,35.0,38.0,64.0,65.0,64.0,64.0
232755,66.0,35.0,45.0,60.0,34.0,68.0,58.0,52.0,38.0,66.0,86.0,79.0,76.0,59.0,82.0,46.0,70.0,66.0,59.0,38.0,62.0,62.0,57.0,51.0,43.0,60.0,56.0,64.0,68.0
238643,67.0,60.0,42.0,66.0,39.0,66.0,42.0,44.0,64.0,64.0,73.0,72.0,63.0,61.0,67.0,55.0,61.0,68.0,64.0,46.0,39.0,28.0,60.0,64.0,48.0,64.0,38.0,42.0,40.0
242995,58.0,44.0,51.0,61.0,39.0,64.0,50.0,39.0,49.0,63.0,74.0,79.0,76.0,64.0,80.0,59.0,67.0,75.0,61.0,42.0,69.0,62.0,53.0,51.0,44.0,59.0,65.0,67.0,63.0
243763,60.0,63.0,42.0,64.0,55.0,70.0,40.0,38.0,35.0,67.0,71.0,72.0,67.0,66.0,69.0,67.0,37.0,76.0,51.0,55.0,34.0,15.0,67.0,58.0,48.0,65.0,40.0,24.0,27.0
205876,55.0,70.0,59.0,58.0,66.0,64.0,59.0,61.0,43.0,62.0,75.0,78.0,81.0,60.0,74.0,67.0,72.0,71.0,72.0,64.0,62.0,41.0,62.0,49.0,63.0,60.0,41.0,24.0,25.0
197941,40.0,66.0,58.0,59.0,63.0,66.0,53.0,25.0,36.0,63.0,88.0,90.0,90.0,60.0,79.0,67.0,88.0,73.0,60.0,60.0,58.0,24.0,63.0,48.0,69.0,56.0,28.0,23.0,26.0
213301,63.0,63.0,41.0,62.0,54.0,69.0,61.0,51.0,63.0,72.0,77.0,70.0,90.0,58.0,95.0,59.0,82.0,67.0,32.0,60.0,60.0,52.0,56.0,58.0,53.0,58.0,49.0,52.0,50.0
239669,65.0,67.0,48.0,58.0,62.0,68.0,68.0,69.0,52.0,69.0,76.0,78.0,68.0,54.0,58.0,66.0,53.0,61.0,59.0,67.0,32.0,15.0,56.0,61.0,60.0,53.0,52.0,23.0,25.0
206134,31.0,65.0,54.0,58.0,57.0,63.0,49.0,30.0,33.0,61.0,90.0,94.0,78.0,61.0,59.0,64.0,70.0,69.0,65.0,61.0,28.0,23.0,64.0,57.0,55.0,56.0,22.0,23.0,15.0
210742,59.0,48.0,54.0,67.0,71.0,61.0,64.0,64.0,65.0,65.0,62.0,71.0,73.0,68.0,73.0,75.0,57.0,77.0,63.0,73.0,64.0,62.0,59.0,68.0,41.0,66.0,56.0,57.0,55.0
224566,26.0,13.0,70.0,63.0,45.0,47.0,40.0,30.0,70.0,60.0,41.0,39.0,45.0,53.0,65.0,70.0,75.0,54.0,73.0,68.0,63.0,61.0,20.0,54.0,38.0,58.0,70.0,65.0,61.0
241462,38.0,61.0,48.0,67.0,36.0,63.0,41.0,40.0,68.0,67.0,60.0,55.0,57.0,70.0,62.0,50.0,65.0,61.0,62.0,62.0,60.0,63.0,59.0,62.0,45.0,48.0,59.0,67.0,55.0
186422,61.0,63.0,56.0,58.0,63.0,71.0,53.0,58.0,50.0,66.0,79.0,82.0,77.0,58.0,78.0,61.0,48.0,69.0,74.0,62.0,66.0,45.0,63.0,59.0,56.0,64.0,23.0,39.0,37.0
195126,32.0,65.0,66.0,54.0,61.0,62.0,37.0,34.0,64.0,59.0,68.0,71.0,63.0,61.0,66.0,68.0,75.0,92.0,84.0,58.0,86.0,33.0,67.0,62.0,65.0,61.0,18.0,45.0,41.0
202295,40.0,65.0,68.0,65.0,56.0,59.0,57.0,55.0,44.0,64.0,55.0,63.0,57.0,58.0,56.0,70.0,52.0,71.0,77.0,62.0,63.0,36.0,65.0,57.0,62.0,62.0,21.0,23.0,22.0
222263,13.0,17.0,15.0,27.0,14.0,12.0,15.0,18.0,24.0,15.0,41.0,46.0,48.0,62.0,52.0,25.0,63.0,28.0,48.0,19.0,21.0,8.0,12.0,32.0,28.0,27.0,18.0,15.0,12.0
238647,68.0,59.0,53.0,63.0,45.0,58.0,66.0,51.0,65.0,63.0,88.0,79.0,68.0,64.0,71.0,51.0,59.0,68.0,63.0,55.0,70.0,61.0,58.0,59.0,50.0,56.0,60.0,63.0,62.0
177719,67.0,53.0,59.0,67.0,37.0,68.0,65.0,56.0,58.0,69.0,58.0,64.0,70.0,57.0,80.0,64.0,65.0,74.0,64.0,59.0,71.0,65.0,64.0,62.0,60.0,59.0,54.0,66.0,69.0
215864,64.0,68.0,53.0,60.0,65.0,66.0,42.0,30.0,55.0,64.0,78.0,81.0,71.0,55.0,59.0,71.0,58.0,71.0,78.0,48.0,33.0,18.0,61.0,49.0,59.0,68.0,24.0,47.0,43.0
228408,59.0,52.0,38.0,70.0,48.0,66.0,69.0,69.0,68.0,68.0,73.0,68.0,75.0,54.0,80.0,68.0,53.0,75.0,35.0,63.0,40.0,55.0,54.0,66.0,60.0,65.0,52.0,56.0,54.0
230200,75.0,45.0,68.0,66.0,42.0,50.0,45.0,75.0,65.0,68.0,75.0,49.0,56.0,63.0,57.0,60.0,59.0,72.0,61.0,67.0,68.0,65.0,41.0,50.0,68.0,58.0,74.0,63.0,57.0
165176,62.0,66.0,62.0,65.0,64.0,65.0,58.0,49.0,61.0,62.0,66.0,71.0,66.0,71.0,61.0,70.0,60.0,63.0,67.0,62.0,48.0,43.0,71.0,63.0,61.0,64.0,42.0,39.0,29.0
232760,31.0,17.0,65.0,31.0,40.0,30.0,27.0,30.0,29.0,48.0,74.0,78.0,71.0,62.0,35.0,35.0,80.0,69.0,84.0,25.0,70.0,65.0,53.0,39.0,33.0,57.0,57.0,69.0,67.0
238392,51.0,42.0,57.0,68.0,42.0,60.0,49.0,44.0,61.0,62.0,65.0,70.0,69.0,63.0,76.0,62.0,68.0,66.0,70.0,47.0,70.0,60.0,52.0,57.0,50.0,55.0,73.0,64.0,62.0
184376,61.0,42.0,54.0,67.0,70.0,64.0,66.0,69.0,65.0,66.0,67.0,63.0,68.0,66.0,80.0,73.0,72.0,51.0,67.0,71.0,88.0,65.0,46.0,62.0,59.0,71.0,58.0,66.0,65.0
200505,65.0,65.0,67.0,67.0,64.0,64.0,59.0,60.0,66.0,66.0,69.0,69.0,71.0,60.0,59.0,67.0,71.0,82.0,66.0,69.0,64.0,35.0,64.0,62.0,69.0,57.0,64.0,66.0,61.0
225849,59.0,59.0,41.0,61.0,46.0,70.0,55.0,43.0,44.0,67.0,81.0,80.0,68.0,64.0,67.0,70.0,55.0,64.0,69.0,40.0,51.0,24.0,65.0,59.0,54.0,49.0,25.0,30.0,24.0
233017,55.0,32.0,49.0,69.0,30.0,58.0,37.0,33.0,66.0,60.0,53.0,31.0,65.0,67.0,59.0,62.0,51.0,74.0,74.0,62.0,62.0,63.0,64.0,69.0,43.0,55.0,61.0,60.0,56.0
238137,70.0,30.0,37.0,67.0,28.0,55.0,34.0,31.0,60.0,59.0,80.0,82.0,82.0,63.0,75.0,21.0,72.0,74.0,78.0,22.0,76.0,60.0,51.0,37.0,37.0,49.0,56.0,69.0,62.0
238649,39.0,60.0,49.0,70.0,30.0,62.0,32.0,38.0,70.0,64.0,59.0,55.0,60.0,66.0,56.0,42.0,54.0,57.0,79.0,58.0,72.0,62.0,64.0,62.0,43.0,60.0,60.0,60.0,62.0
241465,49.0,59.0,55.0,72.0,40.0,66.0,60.0,60.0,66.0,70.0,62.0,63.0,66.0,61.0,71.0,52.0,56.0,59.0,54.0,58.0,44.0,57.0,60.0,68.0,48.0,61.0,56.0,60.0,53.0
186937,28.0,39.0,74.0,50.0,37.0,38.0,38.0,38.0,48.0,54.0,36.0,39.0,53.0,51.0,45.0,39.0,49.0,33.0,78.0,31.0,66.0,63.0,33.0,46.0,42.0,57.0,71.0,67.0,64.0
209210,30.0,30.0,60.0,54.0,20.0,31.0,22.0,23.0,41.0,43.0,50.0,41.0,48.0,56.0,66.0,50.0,83.0,62.0,88.0,26.0,51.0,68.0,35.0,27.0,34.0,63.0,62.0,70.0,69.0
211002,22.0,18.0,63.0,56.0,23.0,41.0,43.0,27.0,46.0,56.0,42.0,51.0,46.0,56.0,42.0,43.0,68.0,71.0,82.0,42.0,68.0,61.0,33.0,31.0,37.0,42.0,68.0,68.0,61.0
224826,63.0,59.0,47.0,68.0,42.0,64.0,64.0,70.0,64.0,65.0,68.0,72.0,72.0,55.0,75.0,65.0,52.0,73.0,66.0,57.0,31.0,26.0,63.0,63.0,59.0,57.0,33.0,23.0,26.0
235834,69.0,50.0,48.0,65.0,48.0,70.0,72.0,44.0,66.0,70.0,72.0,70.0,68.0,67.0,70.0,62.0,33.0,45.0,37.0,47.0,59.0,46.0,59.0,64.0,70.0,57.0,48.0,52.0,54.0
214843,42.0,36.0,65.0,60.0,24.0,30.0,22.0,29.0,49.0,32.0,55.0,57.0,62.0,66.0,55.0,34.0,75.0,74.0,78.0,19.0,69.0,61.0,31.0,28.0,37.0,56.0,67.0,67.0,59.0
231227,55.0,49.0,60.0,73.0,45.0,68.0,47.0,41.0,67.0,70.0,70.0,61.0,79.0,63.0,77.0,55.0,75.0,67.0,60.0,45.0,62.0,61.0,52.0,57.0,32.0,58.0,64.0,65.0,65.0
235579,62.0,22.0,65.0,61.0,40.0,60.0,47.0,30.0,57.0,65.0,66.0,62.0,58.0,59.0,64.0,55.0,67.0,74.0,68.0,23.0,65.0,66.0,57.0,36.0,50.0,68.0,65.0,66.0,68.0
193851,61.0,56.0,51.0,71.0,57.0,61.0,61.0,62.0,62.0,67.0,69.0,67.0,85.0,69.0,83.0,62.0,71.0,75.0,54.0,62.0,57.0,63.0,49.0,65.0,50.0,70.0,65.0,58.0,42.0
228156,59.0,29.0,57.0,63.0,31.0,56.0,36.0,53.0,53.0,56.0,92.0,90.0,83.0,64.0,78.0,28.0,78.0,86.0,44.0,32.0,59.0,65.0,48.0,42.0,37.0,60.0,51.0,53.0,57.0
235324,51.0,63.0,53.0,66.0,60.0,67.0,49.0,48.0,61.0,69.0,71.0,69.0,69.0,60.0,58.0,63.0,56.0,72.0,51.0,53.0,55.0,53.0,66.0,65.0,62.0,64.0,40.0,50.0,49.0
240956,62.0,34.0,59.0,53.0,35.0,69.0,38.0,33.0,55.0,68.0,78.0,73.0,77.0,67.0,68.0,39.0,57.0,69.0,59.0,37.0,56.0,57.0,59.0,48.0,44.0,62.0,64.0,70.0,66.0
202301,63.0,63.0,62.0,62.0,56.0,66.0,59.0,56.0,61.0,62.0,76.0,74.0,83.0,61.0,77.0,65.0,83.0,77.0,76.0,63.0,53.0,52.0,67.0,55.0,62.0,59.0,21.0,34.0,32.0
213822,61.0,42.0,47.0,68.0,32.0,64.0,35.0,33.0,62.0,68.0,59.0,59.0,70.0,54.0,70.0,60.0,59.0,72.0,71.0,49.0,70.0,59.0,54.0,48.0,40.0,59.0,75.0,66.0,64.0
224062,43.0,43.0,60.0,68.0,31.0,62.0,40.0,40.0,66.0,65.0,60.0,63.0,65.0,63.0,68.0,47.0,80.0,84.0,65.0,55.0,62.0,63.0,63.0,62.0,42.0,62.0,60.0,61.0,57.0
235582,10.0,8.0,16.0,55.0,8.0,18.0,13.0,11.0,47.0,25.0,32.0,42.0,42.0,60.0,35.0,55.0,62.0,42.0,67.0,6.0,25.0,15.0,6.0,45.0,12.0,48.0,13.0,16.0,17.0
221503,66.0,60.0,55.0,70.0,64.0,67.0,74.0,67.0,62.0,69.0,65.0,50.0,74.0,64.0,78.0,68.0,58.0,66.0,51.0,62.0,52.0,44.0,63.0,66.0,60.0,65.0,54.0,44.0,23.0
190015,67.0,62.0,52.0,66.0,33.0,62.0,79.0,36.0,59.0,60.0,66.0,74.0,67.0,69.0,65.0,36.0,59.0,71.0,69.0,50.0,61.0,44.0,69.0,67.0,58.0,62.0,52.0,27.0,34.0
192063,57.0,67.0,50.0,66.0,61.0,71.0,51.0,49.0,62.0,67.0,73.0,72.0,71.0,63.0,73.0,66.0,62.0,65.0,65.0,68.0,61.0,46.0,66.0,72.0,62.0,60.0,15.0,64.0,67.0
193087,67.0,40.0,52.0,64.0,50.0,56.0,40.0,66.0,59.0,59.0,71.0,68.0,71.0,63.0,71.0,63.0,70.0,80.0,70.0,61.0,66.0,62.0,57.0,70.0,48.0,60.0,58.0,65.0,65.0
200256,66.0,41.0,53.0,68.0,45.0,63.0,65.0,63.0,67.0,64.0,69.0,65.0,67.0,67.0,58.0,65.0,80.0,74.0,67.0,62.0,70.0,63.0,61.0,46.0,61.0,67.0,67.0,63.0,66.0
232768,76.0,31.0,54.0,70.0,32.0,58.0,29.0,43.0,66.0,66.0,62.0,65.0,70.0,61.0,85.0,51.0,74.0,72.0,54.0,40.0,46.0,64.0,42.0,47.0,38.0,55.0,69.0,59.0,62.0
235328,71.0,41.0,48.0,65.0,42.0,66.0,68.0,67.0,64.0,66.0,69.0,73.0,69.0,64.0,76.0,58.0,63.0,74.0,55.0,46.0,56.0,60.0,60.0,56.0,58.0,57.0,58.0,58.0,60.0
191552,47.0,46.0,63.0,61.0,52.0,42.0,40.0,49.0,65.0,47.0,55.0,51.0,71.0,64.0,63.0,43.0,91.0,68.0,72.0,48.0,80.0,68.0,33.0,51.0,44.0,52.0,60.0,63.0,61.0
198721,55.0,36.0,62.0,60.0,35.0,59.0,41.0,44.0,55.0,58.0,61.0,62.0,68.0,65.0,61.0,55.0,69.0,74.0,74.0,47.0,70.0,65.0,45.0,53.0,40.0,66.0,65.0,64.0,64.0
214081,66.0,34.0,49.0,64.0,30.0,67.0,34.0,34.0,45.0,68.0,80.0,77.0,72.0,54.0,74.0,52.0,79.0,76.0,61.0,22.0,53.0,68.0,60.0,56.0,37.0,55.0,52.0,65.0,64.0
224065,57.0,58.0,36.0,70.0,45.0,67.0,51.0,50.0,65.0,73.0,72.0,71.0,86.0,67.0,61.0,55.0,57.0,68.0,52.0,56.0,49.0,35.0,66.0,68.0,42.0,62.0,32.0,38.0,30.0
235073,13.0,6.0,13.0,16.0,5.0,13.0,13.0,12.0,24.0,12.0,26.0,26.0,34.0,57.0,24.0,21.0,34.0,21.0,68.0,8.0,24.0,14.0,7.0,45.0,12.0,35.0,15.0,15.0,15.0
199746,66.0,35.0,54.0,60.0,26.0,56.0,37.0,25.0,56.0,61.0,65.0,71.0,65.0,61.0,68.0,49.0,64.0,77.0,69.0,35.0,60.0,63.0,53.0,52.0,35.0,63.0,60.0,67.0,66.0
205378,12.0,13.0,13.0,27.0,16.0,20.0,9.0,19.0,19.0,19.0,37.0,45.0,33.0,53.0,32.0,27.0,58.0,37.0,62.0,14.0,25.0,21.0,16.0,31.0,25.0,49.0,11.0,18.0,15.0
170818,65.0,64.0,70.0,60.0,65.0,60.0,68.0,65.0,53.0,63.0,49.0,42.0,63.0,65.0,66.0,76.0,78.0,69.0,80.0,68.0,69.0,38.0,66.0,61.0,70.0,67.0,31.0,44.0,34.0
244546,62.0,55.0,67.0,69.0,51.0,64.0,57.0,55.0,67.0,68.0,69.0,72.0,60.0,66.0,61.0,67.0,65.0,71.0,74.0,59.0,67.0,64.0,58.0,63.0,45.0,61.0,61.0,63.0,62.0
245058,56.0,66.0,57.0,66.0,57.0,71.0,50.0,44.0,68.0,69.0,75.0,73.0,64.0,69.0,77.0,71.0,77.0,75.0,46.0,68.0,37.0,33.0,67.0,66.0,49.0,72.0,38.0,40.0,40.0
202819,59.0,61.0,62.0,68.0,49.0,63.0,46.0,34.0,65.0,66.0,75.0,76.0,77.0,62.0,70.0,59.0,69.0,85.0,61.0,59.0,58.0,63.0,58.0,65.0,54.0,49.0,63.0,65.0,63.0
214339,54.0,17.0,64.0,58.0,28.0,54.0,26.0,26.0,49.0,63.0,66.0,68.0,45.0,58.0,46.0,40.0,66.0,75.0,79.0,24.0,50.0,67.0,38.0,34.0,32.0,54.0,58.0,66.0,72.0
215363,15.0,20.0,17.0,17.0,18.0,19.0,17.0,15.0,16.0,20.0,40.0,42.0,46.0,63.0,49.0,24.0,54.0,35.0,49.0,14.0,24.0,18.0,15.0,20.0,29.0,50.0,10.0,19.0,11.0
224067,36.0,44.0,62.0,67.0,35.0,49.0,38.0,33.0,62.0,62.0,52.0,61.0,57.0,61.0,55.0,48.0,70.0,70.0,72.0,40.0,59.0,59.0,35.0,41.0,38.0,58.0,66.0,69.0,68.0
228675,44.0,54.0,54.0,68.0,46.0,42.0,41.0,49.0,71.0,51.0,63.0,67.0,62.0,66.0,69.0,62.0,60.0,58.0,61.0,47.0,63.0,67.0,59.0,62.0,46.0,54.0,65.0,70.0,66.0
169539,32.0,31.0,65.0,53.0,47.0,43.0,36.0,39.0,52.0,52.0,37.0,37.0,38.0,63.0,70.0,42.0,63.0,76.0,85.0,37.0,63.0,64.0,23.0,46.0,41.0,63.0,66.0,65.0,62.0
204100,49.0,65.0,65.0,58.0,58.0,62.0,57.0,48.0,42.0,62.0,76.0,78.0,61.0,62.0,68.0,66.0,71.0,72.0,76.0,59.0,66.0,26.0,66.0,44.0,59.0,63.0,19.0,25.0,16.0
237892,53.0,68.0,75.0,68.0,52.0,59.0,42.0,39.0,63.0,70.0,46.0,37.0,38.0,67.0,39.0,68.0,46.0,76.0,86.0,62.0,60.0,45.0,73.0,67.0,64.0,69.0,51.0,45.0,32.0
207429,49.0,65.0,67.0,60.0,57.0,70.0,62.0,37.0,40.0,66.0,78.0,75.0,63.0,55.0,60.0,63.0,73.0,68.0,69.0,59.0,67.0,26.0,65.0,51.0,64.0,62.0,44.0,31.0,28.0
219461,47.0,21.0,64.0,61.0,40.0,44.0,43.0,36.0,51.0,52.0,71.0,72.0,62.0,60.0,56.0,48.0,76.0,54.0,69.0,25.0,68.0,60.0,38.0,33.0,39.0,49.0,70.0,64.0,64.0
219717,58.0,61.0,69.0,66.0,51.0,63.0,59.0,38.0,62.0,64.0,67.0,72.0,71.0,72.0,66.0,70.0,84.0,87.0,75.0,65.0,64.0,38.0,65.0,64.0,50.0,66.0,40.0,55.0,57.0
223813,28.0,49.0,59.0,58.0,23.0,42.0,23.0,55.0,65.0,64.0,62.0,68.0,55.0,64.0,70.0,70.0,76.0,69.0,75.0,68.0,63.0,63.0,20.0,40.0,50.0,65.0,64.0,65.0,64.0
229445,66.0,27.0,54.0,55.0,21.0,59.0,61.0,32.0,62.0,58.0,80.0,80.0,67.0,58.0,63.0,22.0,63.0,76.0,71.0,22.0,67.0,59.0,58.0,49.0,64.0,55.0,65.0,63.0,64.0
229701,66.0,59.0,46.0,68.0,53.0,67.0,56.0,64.0,59.0,67.0,75.0,68.0,76.0,59.0,84.0,75.0,68.0,66.0,58.0,52.0,47.0,48.0,59.0,56.0,65.0,58.0,38.0,52.0,47.0
231749,66.0,25.0,56.0,63.0,28.0,55.0,31.0,27.0,49.0,64.0,71.0,66.0,66.0,58.0,67.0,26.0,75.0,70.0,54.0,29.0,58.0,64.0,52.0,42.0,35.0,52.0,65.0,70.0,64.0
175941,42.0,17.0,60.0,60.0,24.0,22.0,24.0,25.0,60.0,60.0,67.0,69.0,53.0,65.0,52.0,54.0,77.0,66.0,80.0,32.0,75.0,64.0,36.0,45.0,25.0,63.0,60.0,63.0,63.0
205382,59.0,59.0,52.0,63.0,44.0,68.0,54.0,36.0,37.0,67.0,86.0,90.0,78.0,62.0,65.0,63.0,70.0,64.0,66.0,55.0,31.0,23.0,63.0,49.0,60.0,62.0,40.0,20.0,17.0
207942,64.0,67.0,52.0,56.0,57.0,73.0,61.0,57.0,59.0,71.0,79.0,78.0,77.0,59.0,57.0,63.0,58.0,59.0,60.0,59.0,60.0,59.0,69.0,52.0,59.0,60.0,19.0,62.0,62.0
220230,29.0,19.0,60.0,64.0,24.0,45.0,31.0,25.0,62.0,55.0,34.0,38.0,35.0,59.0,50.0,34.0,58.0,57.0,73.0,26.0,65.0,65.0,23.0,58.0,30.0,70.0,67.0,68.0,65.0
227398,22.0,30.0,70.0,40.0,25.0,28.0,30.0,47.0,35.0,58.0,49.0,38.0,60.0,72.0,50.0,62.0,68.0,67.0,82.0,37.0,54.0,64.0,31.0,30.0,40.0,49.0,70.0,63.0,66.0
235590,20.0,11.0,21.0,33.0,14.0,24.0,27.0,21.0,46.0,35.0,41.0,48.0,45.0,58.0,32.0,52.0,60.0,39.0,61.0,18.0,24.0,18.0,7.0,31.0,23.0,46.0,10.0,23.0,22.0
240454,59.0,31.0,65.0,65.0,41.0,56.0,55.0,39.0,62.0,60.0,69.0,72.0,62.0,60.0,66.0,51.0,70.0,80.0,80.0,41.0,71.0,65.0,52.0,53.0,48.0,55.0,64.0,65.0,64.0
209223,53.0,46.0,50.0,67.0,42.0,65.0,49.0,41.0,63.0,68.0,70.0,71.0,70.0,72.0,71.0,55.0,49.0,80.0,63.0,58.0,71.0,62.0,59.0,64.0,44.0,65.0,54.0,64.0,58.0
212039,65.0,51.0,57.0,66.0,51.0,59.0,50.0,45.0,51.0,64.0,77.0,77.0,70.0,65.0,67.0,52.0,56.0,75.0,76.0,61.0,66.0,57.0,60.0,53.0,59.0,49.0,60.0,63.0,64.0
181831,19.0,5.0,8.0,23.0,10.0,7.0,24.0,23.0,18.0,16.0,36.0,28.0,37.0,65.0,46.0,6.0,54.0,50.0,66.0,5.0,27.0,24.0,12.0,50.0,13.0,57.0,17.0,8.0,4.0
117063,18.0,10.0,13.0,31.0,12.0,11.0,10.0,12.0,35.0,20.0,39.0,42.0,32.0,63.0,41.0,17.0,59.0,32.0,59.0,12.0,44.0,23.0,15.0,33.0,12.0,59.0,9.0,13.0,14.0
212040,55.0,51.0,60.0,67.0,48.0,61.0,58.0,46.0,65.0,66.0,67.0,65.0,59.0,65.0,66.0,60.0,59.0,69.0,73.0,47.0,48.0,66.0,50.0,65.0,54.0,67.0,68.0,65.0,64.0
214088,20.0,8.0,18.0,31.0,17.0,21.0,19.0,9.0,26.0,21.0,49.0,61.0,35.0,58.0,66.0,23.0,60.0,39.0,69.0,5.0,25.0,17.0,8.0,23.0,23.0,51.0,17.0,19.0,20.0
230984,61.0,42.0,49.0,70.0,45.0,63.0,57.0,54.0,64.0,68.0,69.0,55.0,69.0,58.0,79.0,52.0,54.0,72.0,62.0,56.0,72.0,65.0,61.0,63.0,51.0,49.0,40.0,71.0,65.0
