ID,Name,Age,Nationality,Height,Weight,Body Type,Skill Moves,Preferred Foot,Position
240891,N. Sessa,22,Germany,5'7,150lbs,Lean,3.0,Left,CAM
244987,M. Álvarez,29,Argentina,6'1,185lbs,Normal,1.0,Left,GK
189691,D. Ball,28,England,6'0,165lbs,Normal,3.0,Right,LM
201212,A. Thompson,25,Northern Ireland,6'0,172lbs,Normal,2.0,Right,CB
206332,G. Morrissey,26,Republic of Ireland,6'0,179lbs,Normal,2.0,Right,LDM
212732,D. Remick,27,United States,6'1,165lbs,Lean,2.0,Left,LB
219900,J. Dall'Oglio,26,Italy,6'0,170lbs,Normal,3.0,Right,LCM
199165,Yang Jun A,29,Korea Republic,6'2,179lbs,Normal,2.0,Left,RCB
200701,G. Beretta,26,Italy,6'1,183lbs,Stocky,2.0,Right,ST
212477,J. Córdoba,30,Colombia,5'9,187lbs,Stocky,2.0,Right,CDM
163581,T. Craig,33,England,6'1,174lbs,Normal,2.0,Left,LCB
232445,S. Monaco,25,Italy,6'4,183lbs,Lean,2.0,Right,CB
238589,M. Rahn,28,Germany,6'5,203lbs,Normal,2.0,Right,RCB
209662,M. Rosheuvel,27,Netherlands,5'9,176lbs,Normal,3.0,Right,RM
217086,C. Amissi,28,Burundi,5'8,154lbs,Normal,3.0,Right,LDM
230654,Júnior Tavares,21,Brazil,5'10,152lbs,Normal,3.0,Left,LB
242686,M. Breij,21,Netherlands,5'11,159lbs,Normal,3.0,Right,CAM
224255,C. Vergara,24,Chile,5'9,154lbs,Lean,2.0,Right,CB
232447,Y. Rokutan,31,Japan,6'2,176lbs,Lean,1.0,Right,GK
176383,T. Danneberg,32,Germany,6'2,161lbs,Lean,2.0,Right,CM
212736,B. Kwiecień,24,Poland,6'1,176lbs,Stocky,2.0,Right,CDM
233216,P. Tietz,20,Germany,6'3,179lbs,Normal,2.0,Right,LS
176384,M. Gostomski,29,Poland,6'5,198lbs,Normal,1.0,Right,GK
190720,T. Ricketts,30,Canada,6'0,170lbs,Lean,2.0,Right,ST
212481,R. Klingenburg,24,Germany,6'2,183lbs,Normal,3.0,Right,LCM
212737,A. Hoole,24,Australia,5'10,165lbs,Normal,3.0,Right,RM
230145,A. Piu,21,Italy,6'1,170lbs,Lean,3.0,Right,LW
238593,M. Heyer,23,Germany,6'0,168lbs,Normal,2.0,Right,CB
176897,Y. Opazo,33,Chile,5'9,161lbs,Normal,2.0,Right,RB
244993,I. Sankhon,22,Guinea,5'10,159lbs,Normal,3.0,Right,CM
196353,C. Hussey,29,England,5'10,143lbs,Normal,2.0,Left,LWB
201986,R. Atassi,27,Morocco,6'0,179lbs,Normal,2.0,Left,LCB
216322,J. Hiwula,23,England,5'10,168lbs,Lean,2.0,Right,LM
224770,S. Kashket,22,England,5'9,146lbs,Lean,3.0,Left,RW
225026,E. Björkander,22,Sweden,6'0,161lbs,Lean,2.0,Right,CB
243714,E. Abedini,19,Switzerland,6'3,168lbs,Lean,2.0,Right,CDM
201219,D. Giorico,26,Italy,5'10,154lbs,Lean,3.0,Right,CM
229379,L. de la Torre,20,United States,5'10,150lbs,Lean,3.0,Left,CAM
230403,Peixotacinho,34,Brazil,6'2,183lbs,Normal,2.0,Right,CB
231171,N. Hazazi,25,Saudi Arabia,5'9,154lbs,Normal,2.0,Right,LCM
232963,T. Kanamori,24,Japan,5'7,163lbs,Lean,3.0,Right,ST
244739,E. Moreno,24,Colombia,5'9,150lbs,Lean,3.0,Left,RDM
199684,P. Malarczyk,26,Poland,6'2,176lbs,Stocky,2.0,Right,CB
212484,W. Burns,23,Wales,5'8,150lbs,Normal,3.0,Right,RW
220676,V. Bergan,23,Norway,6'4,187lbs,Normal,2.0,Right,LCB
233732,D. Okereke,20,Nigeria,6'0,165lbs,Lean,3.0,Right,ST
241924,W. Vorsager,21,Austria,6'2,172lbs,Lean,2.0,Right,LCB
177668,A. Bischoff,31,Portugal,5'10,161lbs,Normal,3.0,Right,CM
209413,M. Matras,27,Poland,6'4,194lbs,Stocky,2.0,Right,CDM
220421,H. Kamara,24,France,5'6,148lbs,Normal,3.0,Left,LM
228357,K. Soni,20,Cameroon,6'0,168lbs,Normal,3.0,Left,CAM
228613,F. Al Masrahi,25,Saudi Arabia,5'11,203lbs,Stocky,1.0,Left,GK
230917,Adrián Gómez,24,Spain,5'11,165lbs,Lean,2.0,Right,CB
239365,A. Petre,20,Romania,6'2,172lbs,Normal,2.0,Right,ST
190981,M. Bakenga,25,Norway,5'11,170lbs,Normal,2.0,Right,LS
206598,D. Berntsen,25,Norway,5'9,143lbs,Lean,3.0,Left,CAM
232454,Y. Hiraoka,32,Japan,6'0,154lbs,Lean,2.0,Right,RCB
234502,K. Enghardt,26,Denmark,6'1,183lbs,Normal,2.0,Left,CB
177414,T. Pope,32,England,6'3,190lbs,Normal,2.0,Right,RS
244742,A. Ivan,23,Romania,5'10,165lbs,Normal,3.0,Left,RM
218887,O. Custodio,23,Switzerland,5'10,168lbs,Normal,3.0,Right,CM
229127,J. Teunckens,20,Belgium,6'2,187lbs,Normal,1.0,Right,GK
229895,D. Donohue,24,Wales,5'11,157lbs,Normal,3.0,Left,LB
235527,E. Oti Essigba,21,Ghana,5'7,143lbs,Lean,3.0,Left,LW
190983,R. Kiernan,27,Republic of Ireland,6'1,170lbs,Normal,2.0,Right,CB
217096,J. Lumley,23,England,6'3,161lbs,Lean,1.0,Right,GK
223752,M. Torres,22,Colombia,6'0,165lbs,Normal,2.0,Right,RCB
228616,D. Bertaud,20,France,5'11,187lbs,Stocky,1.0,Right,GK
232456,K. Oiwa,28,Japan,6'0,172lbs,Lean,2.0,Right,CB
233736,J. Ramírez,20,Colombia,6'0,168lbs,Lean,3.0,Left,CM
238344,Pablo Fernández,21,Spain,6'4,187lbs,Lean,2.0,Right,ST
187144,Cho Soo Hyuk,31,Korea Republic,6'2,168lbs,Normal,1.0,Right,GK
192264,Z. Jovanovic,31,Sweden,5'7,128lbs,Lean,3.0,Left,CAM
215817,D. Islamovic,24,Sweden,6'3,194lbs,Normal,2.0,Left,ST
224009,E. Ekpolo,23,Nigeria,5'11,161lbs,Lean,2.0,Right,RB
226057,D. Wynne,23,New Zealand,5'10,165lbs,Normal,2.0,Left,CB
234249,S. Surridge,19,England,6'3,170lbs,Lean,2.0,Right,ST
236553,E. Huth,21,Germany,6'1,172lbs,Normal,3.0,Right,ST
241929,E. Pereyra,19,Argentina,5'8,152lbs,Lean,2.0,Left,LB
138251,R. Foster,32,Scotland,5'9,161lbs,Normal,2.0,Right,RB
209675,J. Donacien,24,St Lucia,6'0,165lbs,Normal,2.0,Right,RB
169483,X. Tomas,32,France,6'4,183lbs,Stocky,2.0,Right,CB
236043,D. Batty,20,England,5'10,161lbs,Normal,3.0,Right,RDM
225036,R. Steer,36,Colombia,6'0,174lbs,Normal,2.0,Right,ST
230412,Mateus Couteira,34,Brazil,5'10,165lbs,Normal,2.0,Right,CB
231436,G. Diangana,20,England,5'9,161lbs,Lean,4.0,Left,RM
240908,F. Aksoy,20,Turkey,6'2,172lbs,Normal,2.0,Right,CB
193804,M. Tootle,27,England,5'8,170lbs,Normal,2.0,Right,RB
212237,D. Wein,24,Germany,6'1,179lbs,Normal,2.0,Right,RCM
214285,M. Bravo,25,Chile,5'8,159lbs,Normal,2.0,Left,LB
167437,D. Stroh-Engel,32,Germany,6'6,207lbs,Normal,2.0,Right,ST
237581,D. Orgill,28,Jamaica,6'0,179lbs,Normal,2.0,Right,LS
211982,N. Neidhart,23,Germany,5'10,150lbs,Lean,2.0,Right,LB
221710,J. Ockford,26,United States,6'1,183lbs,Normal,2.0,Right,CB
224270,B. Gschweidl,22,Austria,5'10,161lbs,Normal,2.0,Right,ST
229646,S. Yohou,26,Ivory Coast,6'3,190lbs,Normal,2.0,Right,CB
239886,E. Pantelakis,23,Greece,6'2,183lbs,Stocky,2.0,Right,CB
238863,Marcel,25,Brazil,6'2,174lbs,Lean,2.0,Right,CDM
239119,L. Leahy,25,England,5'10,161lbs,Normal,2.0,Left,LB
177679,D. Vržogić,28,Germany,5'11,150lbs,Normal,3.0,Left,LB
244751,S. Coulibaly,23,France,6'4,174lbs,Lean,2.0,Right,CB
226576,A. Rodríguez,25,Colombia,5'9,163lbs,Normal,3.0,Right,ST
228624,M. Khubrani,24,Saudi Arabia,5'11,150lbs,Lean,2.0,Right,CB
163856,C. Dagnall,32,England,5'8,165lbs,Normal,2.0,Right,ST
230416,Vasquão Junior,30,Brazil,6'2,190lbs,Stocky,2.0,Right,CB
241680,F. Björkén,27,Sweden,5'11,154lbs,Normal,3.0,Right,RB
224017,J. Williams,22,Wales,6'0,170lbs,Normal,2.0,Right,CDM
239121,H. Al Ghaddioui,27,Morocco,6'3,203lbs,Normal,2.0,Right,ST
181521,S. Saunders,34,England,5'8,154lbs,Normal,3.0,Right,CM
200210,A. Sarcevic,26,England,6'0,157lbs,Stocky,3.0,Right,RCM
221970,P. Zieliński,27,Poland,5'10,174lbs,Normal,2.0,Right,RM
230674,F. Alastra,20,Italy,6'1,174lbs,Normal,1.0,Right,GK
235026,O. Richards,19,England,5'7,152lbs,Normal,2.0,Left,LB
242450,Y. Andia,25,Chile,5'9,157lbs,Normal,3.0,Right,LCM
182802,Wang Yun,35,China PR,5'9,165lbs,Normal,3.0,Right,CM
197907,M. Sansores,27,Mexico,5'9,161lbs,Lean,2.0,Right,RS
214035,J. Martínez,24,Colombia,6'0,174lbs,Lean,1.0,Right,GK
237331,T. De Smet,20,Belgium,6'0,152lbs,Lean,2.0,Left,CB
241171,A. Obispo,19,Netherlands,6'1,174lbs,Normal,2.0,Left,CB
242451,J. Colman,19,Paraguay,5'6,157lbs,Lean,3.0,Right,RM
49939,A. Nef,36,Switzerland,6'3,194lbs,Normal,2.0,Right,CB
200980,S. Lawless,27,Scotland,5'7,143lbs,Normal,3.0,Left,RWB
217620,A. Seck,26,Senegal,6'4,209lbs,Stocky,2.0,Right,CB
226580,S. Saucedo,21,United States,5'7,146lbs,Lean,3.0,Right,LW
236308,R. Marchizza,20,Italy,6'2,176lbs,Normal,2.0,Left,CB
242708,M. Adams,21,England,5'6,165lbs,Stocky,2.0,Right,CDM
192020,C. Orrantía,27,Mexico,5'9,139lbs,Lean,3.0,Right,RB
222485,B. Bellot,27,Germany,6'1,181lbs,Lean,1.0,Right,GK
224789,G. Zampano,24,Italy,5'10,154lbs,Lean,2.0,Right,RM
225557,R. Poole,20,Wales,5'11,163lbs,Normal,2.0,Right,CB
231701,Y. Díaz,26,Colombia,5'10,154lbs,Normal,2.0,Right,RM
54037,T. Berni,35,Italy,6'1,176lbs,Normal,1.0,Right,GK
193557,F. Nouble,26,England,6'3,181lbs,Stocky,3.0,Right,ST
156438,T. Gebauer,36,Austria,6'4,194lbs,Normal,1.0,Right,GK
240662,F. Torgnascioli,27,Uruguay,6'2,172lbs,Lean,1.0,Left,GK
189718,A. Etemadi,31,Iran,6'0,172lbs,Normal,1.0,Right,GK
207639,C. Reilly,24,Republic of Ireland,6'1,172lbs,Lean,2.0,Left,CM
210711,B. Rowe,29,United States,6'1,185lbs,Lean,1.0,Right,GK
211991,M. Vitzthum,26,Germany,6'1,172lbs,Normal,2.0,Left,LDM
223767,O. Özdemir,23,Turkey,6'2,185lbs,Normal,2.0,Right,CB
229655,Alberto Varo,25,Spain,6'3,183lbs,Normal,1.0,Right,GK
234007,Claudio Mouria,26,Brazil,6'0,172lbs,Normal,2.0,Right,CAM
237079,P. Staikos,22,Greece,5'10,165lbs,Normal,2.0,Right,CDM
222488,N. Fazzi,23,Italy,6'0,172lbs,Normal,2.0,Right,LM
234520,R. Cepeda,24,Chile,5'6,146lbs,Lean,2.0,Right,CM
237848,E. Zaldívar,21,Mexico,5'9,159lbs,Normal,3.0,Right,CM
238104,Zhu Jianrong,26,China PR,6'1,181lbs,Normal,2.0,Left,ST
205593,M. Chacón,24,Netherlands,5'9,159lbs,Normal,2.0,Right,LCM
214041,S. Londoño,23,Colombia,6'0,154lbs,Lean,1.0,Right,GK
214809,S. Luna,30,Argentina,5'10,172lbs,Normal,2.0,Right,RB
229401,N. Mason,21,England,5'11,172lbs,Normal,2.0,Right,RB
234521,S. Skytte,21,Denmark,6'3,209lbs,Stocky,3.0,Right,CM
236313,K. Madu,22,Nigeria,5'9,176lbs,Normal,3.0,Left,LB
238617,G. Ruggiero,18,Italy,5'10,172lbs,Stocky,2.0,Right,CDM
204058,M. Legittimo,29,Italy,6'0,168lbs,Lean,2.0,Left,LCB
176922,F. Assmann,32,Argentina,6'3,181lbs,Normal,1.0,Right,GK
242714,C. Mueller,21,United States,5'9,163lbs,Lean,3.0,Right,RM
243994,Willy,29,Spain,6'1,170lbs,Normal,2.0,Right,ST
244250,P. Owusu,21,Germany,6'3,192lbs,Normal,2.0,Left,ST
244762,L. Diaby Fadiga,17,France,6'2,181lbs,Normal,3.0,Left,ST
212251,H. Hansen,23,Germany,6'5,194lbs,Normal,2.0,Right,CB
232731,R. Hayasaka,32,Japan,6'0,161lbs,Lean,3.0,Right,LCM
243995,E. Lomotey,20,Ghana,6'3,174lbs,Normal,2.0,Right,CDM
230684,J. Marimón,19,Colombia,6'0,168lbs,Lean,2.0,Right,CDM
238108,Jiang Tao,29,China PR,6'0,168lbs,Normal,2.0,Right,RB
239388,F. Bechtholdt,24,Argentina,5'10,163lbs,Lean,2.0,Right,CDM
199197,P. Salomon,30,Austria,5'10,154lbs,Normal,2.0,Right,LCM
232733,A. Fukuta,26,Japan,5'7,143lbs,Lean,3.0,Right,RAM
234525,A. Carleton,18,United States,5'7,146lbs,Normal,3.0,Right,LM
234781,Martínez,25,Spain,6'2,176lbs,Lean,2.0,Left,LCB
236573,Pablo Vázquez,23,Spain,6'1,181lbs,Normal,2.0,Right,CB
245277,K. Michael,18,Nigeria,5'9,154lbs,Lean,3.0,Right,RCM
182045,Rong Hao,31,China PR,5'10,159lbs,Lean,2.0,Left,LB
155422,J. Szmatuła,37,Poland,6'2,179lbs,Normal,1.0,Right,GK
228894,J. Ward,22,England,5'6,150lbs,Lean,3.0,Right,RM
185118,M. Perdijić,36,Croatia,6'5,207lbs,Stocky,1.0,Right,GK
223263,Z. Gordon,25,Scotland,5'11,170lbs,Normal,2.0,Right,RCB
227871,J. Mendy,28,Senegal,5'11,172lbs,Lean,2.0,Right,ST
232479,T. Nishimura,21,Japan,5'10,154lbs,Lean,2.0,Right,CF
240415,André Sousa,20,Portugal,5'9,148lbs,Lean,2.0,Left,LB
241695,J. Amon,19,United States,5'9,157lbs,Lean,3.0,Right,LW
245535,A. Parmak,23,Turkey,5'9,154lbs,Lean,3.0,Right,LM
188959,C. Gustafsson,31,Sweden,5'11,168lbs,Normal,2.0,Right,RDM
190239,J. Bowery,26,England,6'1,168lbs,Normal,2.0,Right,RS
224544,Zhao Honglue,28,China PR,5'11,168lbs,Lean,3.0,Left,LB
176928,J. Arvidsson,33,Sweden,5'11,174lbs,Normal,2.0,Left,LB
243232,K. Abazaj,21,Albania,6'0,165lbs,Normal,2.0,Left,RW
203297,Cidinho,25,Brazil,5'7,139lbs,Lean,3.0,Right,CAM
243745,Marcelo Freitas,24,Brazil,6'0,168lbs,Lean,3.0,Right,CM
209954,B. Jopek,24,Germany,6'0,170lbs,Lean,3.0,Left,CM
233506,A. Masuyama,21,Japan,5'8,159lbs,Normal,3.0,Right,RW
239394,F. Flecker,22,Austria,5'8,154lbs,Lean,3.0,Right,RM
243746,M. Zimmer,25,Germany,5'9,159lbs,Lean,3.0,Right,CAM
245538,K. Furuhashi,23,Japan,5'7,139lbs,Lean,3.0,Right,ST
238627,M. Dembélé,21,France,6'0,165lbs,Normal,2.0,Right,ST
241187,L. Geertruida,17,Netherlands,6'1,163lbs,Normal,2.0,Right,CB
229412,Julen López,22,Spain,6'3,185lbs,Normal,2.0,Left,CB
245540,S. Svarnas,23,Greece,6'0,168lbs,Normal,2.0,Right,CB
220197,K. Bryan,21,England,6'1,159lbs,Normal,2.0,Left,CB
234021,Joaninho Chagas,30,Brazil,5'10,154lbs,Normal,2.0,Right,CAM
235301,P. Schmidt,19,Austria,5'10,161lbs,Normal,2.0,Right,ST
236837,N. Schiappacasse,19,Uruguay,5'11,161lbs,Normal,2.0,Right,LM
173349,L. Ainsworth,30,England,5'5,132lbs,Lean,3.0,Right,RM
240677,M. Ellingsen,23,Norway,5'11,165lbs,Normal,3.0,Left,CM
243749,S. Mamba,24,Germany,5'10,165lbs,Stocky,2.0,Right,RS
222246,R. Marquez,26,United States,6'2,185lbs,Lean,2.0,Right,CB
230694,I. Çipe,23,Turkey,6'6,181lbs,Normal,1.0,Right,GK
241190,T. Knöll,20,Germany,6'0,176lbs,Normal,2.0,Right,ST
200487,P. Prosenik,25,Austria,6'2,176lbs,Lean,2.0,Left,ST
160295,E. Galekovic,37,Australia,6'2,201lbs,Stocky,1.0,Right,GK
238631,L. Schnellbacher,24,Germany,5'11,168lbs,Normal,3.0,Right,ST
245287,Sergio López,19,Spain,5'10,146lbs,Lean,3.0,Right,RB
197928,J. Bond,25,England,6'4,185lbs,Lean,1.0,Right,GK
231720,Q. Braat,20,France,6'4,198lbs,Lean,1.0,Right,GK
232488,C. Romero,20,Argentina,6'1,174lbs,Normal,2.0,Right,CB
234024,Mairdel Sampaio,30,Brazil,5'9,157lbs,Normal,3.0,Right,CAM
240680,A. Absalem,21,Netherlands,5'9,154lbs,Lean,2.0,Left,LB
187176,Lee Yun Pyo,33,Korea Republic,6'0,174lbs,Lean,2.0,Right,LCB
190504,H. Akpan,26,Nigeria,6'0,179lbs,Normal,3.0,Right,CM
202025,J. Faucher,26,France,5'9,150lbs,Normal,3.0,Right,ST
209193,P. Wiegers,28,Germany,6'1,190lbs,Normal,1.0,Right,GK
221481,J. Cano,28,Colombia,5'11,170lbs,Stocky,3.0,Left,LM
236841,J. Cortizo,22,Mexico,5'8,154lbs,Normal,3.0,Left,LW
238633,P. Breitkreuz,26,Germany,6'2,196lbs,Normal,2.0,Right,ST
215338,K. Rendón,25,Colombia,6'0,163lbs,Lean,2.0,Right,CM
239402,M. Lüftner,24,Czech Republic,6'3,190lbs,Lean,2.0,Right,CB
188970,J. Mårtensson,29,Sweden,5'11,165lbs,Lean,2.0,Right,RCM
234795,A. Bernede,19,France,5'10,163lbs,Normal,3.0,Left,CAM
242219,R. Iio,27,Japan,5'9,152lbs,Lean,3.0,Left,RM
192043,A. Zamora,26,Mexico,5'11,165lbs,Lean,2.0,Right,CB
209452,S. Rudol,23,Poland,6'0,170lbs,Normal,2.0,Right,CB
216620,S. Tanabe,28,Japan,5'9,150lbs,Lean,2.0,Right,LM
219436,J. Clarke,23,England,5'8,154lbs,Lean,3.0,Right,RB
190508,D. Hofbauer,27,Austria,5'11,168lbs,Normal,3.0,Left,CM
211245,M. Cebula,22,Poland,5'10,143lbs,Lean,3.0,Right,CAM
212013,K. Baccus,26,Australia,5'11,165lbs,Lean,2.0,Right,CDM
224301,K. Świderski,21,Poland,6'0,163lbs,Lean,3.0,Left,ST
245549,Romera,30,Spain,5'10,154lbs,Normal,2.0,Right,RB
196910,G. Álvarez,26,Bolivia,6'2,179lbs,Normal,3.0,Right,ST
199470,M. Meilinger,26,Austria,5'11,170lbs,Normal,3.0,Left,RM
224302,M. Wieteska,21,Poland,6'2,170lbs,Lean,2.0,Right,CB
239918,Allef,23,Brazil,5'9,159lbs,Normal,3.0,Right,ST
225327,L. Gonnelli,25,Italy,6'0,159lbs,Lean,2.0,Right,CB
234799,Y. Demoncy,22,France,5'11,150lbs,Normal,3.0,Right,CDM
208944,N. Knight-Percival,31,England,6'0,161lbs,Normal,2.0,Left,LCB
228656,R. Allen,28,United States,5'11,174lbs,Normal,3.0,Right,RB
239920,Bruno Silva,25,Brazil,5'11,161lbs,Normal,2.0,Left,LB
244272,D. Perić,23,Croatia,6'6,185lbs,Lean,2.0,Left,CB
214321,G. Martínez,29,Chile,5'10,163lbs,Normal,2.0,Right,ST
226609,Cho Suk Jae,25,Korea Republic,5'11,168lbs,Normal,2.0,Right,ST
227377,J. García,29,Colombia,6'1,187lbs,Normal,2.0,Right,RCB
228145,F. Hormazábal,22,Chile,5'8,157lbs,Normal,3.0,Right,RW
135218,D. Perquis,34,Poland,6'1,179lbs,Normal,2.0,Right,CB
210482,S. Piesinger,26,Austria,6'4,185lbs,Lean,2.0,Right,CDM
222514,F. Woodman,21,England,6'2,183lbs,Lean,1.0,Right,GK
232754,T. Amang,20,Cameroon,5'9,172lbs,Stocky,2.0,Right,ST
241970,H. Delbridge,26,Australia,6'4,205lbs,Normal,2.0,Left,LCB
188978,M. Pedersen,28,Denmark,6'0,192lbs,Stocky,2.0,Right,RCB
208691,C. Smith,22,Scotland,5'9,134lbs,Lean,3.0,Right,CAM
210739,C. Nielsen,24,Denmark,5'11,168lbs,Normal,3.0,Right,CM
236339,Z. Sanogo,21,Burkina Faso,5'7,132lbs,Lean,3.0,Right,CF
238131,H. Weigelt,20,Germany,6'2,165lbs,Lean,2.0,Left,CB
202292,Kim Soo Beom,27,Korea Republic,5'9,146lbs,Normal,2.0,Right,LB
217140,A. Gilliead,22,England,6'0,154lbs,Lean,3.0,Right,LM
152116,J. Aigner,37,Austria,6'1,179lbs,Normal,2.0,Right,ST
219956,P. Ceccaroni,22,Italy,6'2,168lbs,Lean,2.0,Left,CB
224308,O. Aydoğan,21,Germany,5'9,148lbs,Normal,3.0,Right,CAM
233012,Hong Jeong Un,23,Korea Republic,6'2,168lbs,Normal,2.0,Right,LCB
237108,M. Soisalo,20,Finland,5'10,165lbs,Lean,3.0,Right,RM
239412,G. Loiacono,26,Italy,6'0,170lbs,Normal,2.0,Right,CB
242484,J. Aguirre,21,Colombia,6'1,152lbs,Normal,2.0,Left,LCB
242740,Tiago Marques,30,Brazil,6'4,172lbs,Normal,2.0,Right,ST
188724,M. Pietrowski,30,Poland,6'0,174lbs,Normal,2.0,Right,LB
219957,J. Laursen,23,Denmark,5'11,168lbs,Lean,3.0,Left,LWB
234293,A. Tanaka,30,Japan,5'6,150lbs,Normal,2.0,Right,CAM
242485,J. Goitia,23,Argentina,5'9,157lbs,Stocky,2.0,Right,RB
212790,J. Thiaré,25,Senegal,5'11,143lbs,Lean,3.0,Right,ST
224822,A. Monsecour,22,Belgium,5'9,154lbs,Lean,2.0,Right,CB
229174,D. Niepsuj,22,Poland,6'0,168lbs,Normal,2.0,Right,RB
231222,F. Henríquez,23,Argentina,6'1,163lbs,Normal,3.0,Left,CDM
235574,Lucas França,22,Brazil,6'4,190lbs,Normal,1.0,Right,GK
190518,F. Kastrati,26,Kosovo,5'11,170lbs,Lean,3.0,Right,ST
192566,M. Janzer,26,Germany,5'10,170lbs,Normal,3.0,Right,LM
199479,B. Uaferro,26,Germany,6'3,194lbs,Normal,2.0,Right,RCB
213815,M. Uhre,23,Denmark,6'2,196lbs,Normal,2.0,Right,ST
222519,A. Stølås,29,Norway,6'0,165lbs,Normal,3.0,Left,LB
225847,S. Mallan,22,Scotland,5'10,152lbs,Normal,3.0,Right,LCM
237623,S. Roa,22,Colombia,5'10,159lbs,Normal,2.0,Right,RB
136504,Cho Sung Hwan,36,Korea Republic,6'0,172lbs,Normal,2.0,Right,CB
219448,M. Heinloth,26,Germany,5'10,165lbs,Normal,2.0,Right,RB
231992,K. Fisher,24,United States,6'0,172lbs,Normal,2.0,Right,CB
242744,A. Aremu,18,Nigeria,5'11,170lbs,Normal,3.0,Right,RCM
244280,A. Fein,19,Germany,6'2,179lbs,Normal,3.0,Right,LDM
197945,R. Bowman,26,England,6'1,183lbs,Stocky,2.0,Right,ST
231737,N. Karger,25,Germany,6'0,174lbs,Lean,2.0,Right,LW
243001,A. Cicâldău,20,Romania,5'10,168lbs,Normal,2.0,Right,CM
244025,D. Osei Yaw,19,France,6'0,159lbs,Normal,3.0,Right,RW
244537,M. Naderi,21,Iran,6'2,190lbs,Normal,2.0,Left,LB
210490,K. Dobras,25,Austria,5'8,165lbs,Normal,3.0,Right,LM
240442,I. Faraj,19,France,5'10,141lbs,Lean,3.0,Right,RM
207675,C. Mallace,28,Scotland,6'0,187lbs,Normal,2.0,Right,CDM
213307,D. Serna,24,United States,5'7,139lbs,Lean,2.0,Left,CAM
186939,C. Nöthe,30,Germany,6'0,179lbs,Normal,3.0,Right,LM
204348,J. Allansson,25,Sweden,5'9,152lbs,Lean,3.0,Right,CM
211004,Han Kook Young,28,Korea Republic,6'0,161lbs,Normal,3.0,Right,CM
227900,N. Tripichio,22,Argentina,5'9,150lbs,Normal,2.0,Right,RB
232252,A. Walkes,21,England,6'2,183lbs,Stocky,2.0,Right,RB
233276,A. Dozzell,19,England,5'10,141lbs,Lean,3.0,Left,CM
180284,Kim Dong Suk,31,Korea Republic,5'9,150lbs,Normal,3.0,Right,CM
191548,C. Masuda,33,Japan,5'10,165lbs,Normal,2.0,Right,CDM
192316,G. Kongshavn,27,Norway,6'2,198lbs,Normal,1.0,Right,GK
192572,S. Neville,29,Australia,6'0,165lbs,Lean,2.0,Right,RB
225853,R. Raveloson,21,Madagascar,6'0,161lbs,Lean,2.0,Right,CB
230717,T. Kadewere,22,Zimbabwe,6'0,159lbs,Lean,3.0,Right,ST
206142,T. Dieng,26,France,6'2,174lbs,Normal,2.0,Right,CAM
237374,O. Atasayar,23,Turkey,6'0,163lbs,Normal,2.0,Left,LB
240446,C. Tilt,26,England,6'4,165lbs,Normal,2.0,Left,LCB
241470,Álex Centelles,18,Spain,6'1,148lbs,Lean,3.0,Left,LB
204095,R. Jackson,27,England,5'9,143lbs,Normal,2.0,Right,RB
212543,V. Milke,23,Mexico,6'0,159lbs,Lean,2.0,Left,CB
213823,C. Rojas,32,Chile,5'9,163lbs,Normal,2.0,Right,CB
240959,Steven Prieto,20,Spain,6'0,163lbs,Normal,2.0,Right,ST
187455,Ko Seul Ki,32,Korea Republic,6'0,174lbs,Normal,3.0,Right,RCM
206656,M. Campos,29,Chile,5'10,168lbs,Normal,2.0,Left,LM
229441,G. Rivas,22,Chile,5'7,148lbs,Normal,3.0,Right,CM
241985,Pep Biel,21,Spain,5'6,141lbs,Normal,2.0,Left,CM
243009,D. Cornelius,20,Canada,6'2,172lbs,Normal,2.0,Left,CB
210498,F. Darwish,26,Saudi Arabia,5'9,141lbs,Lean,3.0,Right,RB
222018,R. Arciero,25,Argentina,5'10,154lbs,Normal,2.0,Right,RB
235842,A. Pinamonti,19,Italy,6'2,159lbs,Lean,3.0,Right,ST
244802,L. Luna,30,Ecuador,6'0,172lbs,Normal,2.0,Right,CDM
179778,B. Evans,33,United States,6'1,170lbs,Lean,2.0,Right,CB
209475,J. O'Sullivan,24,Republic of Ireland,5'11,183lbs,Normal,2.0,Right,RM
214595,P. Schorr,23,Germany,6'0,172lbs,Lean,2.0,Left,LM
221763,Kim Shin,23,Korea Republic,5'11,161lbs,Stocky,2.0,Right,ST
224323,B. Touré,23,Ivory Coast,5'7,134lbs,Lean,2.0,Right,CM
226116,R. Sweeney,21,Republic of Ireland,6'4,192lbs,Normal,2.0,Left,LCB
244548,E. Zambataro,19,Italy,5'10,143lbs,Lean,3.0,Left,LB
245572,N. Rasskazov,20,Russia,5'11,161lbs,Normal,2.0,Right,RB
170309,F. Piovaccari,33,Italy,5'11,170lbs,Stocky,2.0,Right,ST
245573,A. Lomovitskiy,20,Russia,6'0,161lbs,Lean,3.0,Right,RM
184901,Shin Kwang Hoon,31,Korea Republic,5'10,170lbs,Normal,2.0,Right,RB
210502,M. Kuttin,24,Austria,6'4,207lbs,Normal,1.0,Right,GK
216134,K. Pallesen,28,Denmark,5'9,159lbs,Normal,3.0,Right,RB
216390,O. Álvarez,23,Colombia,5'10,172lbs,Stocky,3.0,Right,ST
