ID,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
243763,14.0,14.0,11.0,6.0,9.0
205876,11.0,7.0,15.0,7.0,13.0
197941,13.0,13.0,8.0,15.0,6.0
213301,8.0,15.0,13.0,11.0,16.0
239669,15.0,14.0,15.0,7.0,8.0
206134,11.0,8.0,15.0,8.0,8.0
210742,15.0,8.0,8.0,8.0,6.0
224566,4.0,5.0,6.0,4.0,5.0
241462,7.0,13.0,7.0,5.0,13.0
186422,15.0,8.0,12.0,15.0,7.0
195126,6.0,15.0,11.0,11.0,11.0
202295,14.0,7.0,13.0,8.0,8.0
222263,67.0,65.0,59.0,63.0,66.0
238647,10.0,7.0,12.0,6.0,12.0
177719,15.0,9.0,7.0,14.0,8.0
215864,8.0,14.0,7.0,15.0,10.0
228408,14.0,11.0,16.0,11.0,9.0
230200,15.0,18.0,11.0,14.0,11.0
165176,7.0,16.0,11.0,13.0,10.0
232760,14.0,8.0,6.0,6.0,12.0
238392,12.0,10.0,5.0,12.0,9.0
184376,7.0,7.0,6.0,7.0,6.0
200505,11.0,10.0,13.0,15.0,15.0
225849,6.0,16.0,14.0,15.0,14.0
233017,14.0,10.0,13.0,14.0,13.0
238137,14.0,14.0,10.0,9.0,9.0
238649,12.0,6.0,11.0,6.0,10.0
241465,10.0,13.0,14.0,12.0,8.0
186937,6.0,7.0,11.0,7.0,6.0
209210,14.0,9.0,11.0,8.0,8.0
211002,14.0,14.0,10.0,14.0,9.0
224826,10.0,10.0,10.0,14.0,6.0
235834,8.0,10.0,5.0,6.0,13.0
214843,8.0,16.0,14.0,13.0,13.0
231227,12.0,9.0,5.0,9.0,5.0
235579,5.0,8.0,7.0,13.0,6.0
193851,11.0,7.0,11.0,7.0,15.0
228156,11.0,11.0,13.0,9.0,14.0
235324,8.0,11.0,5.0,5.0,10.0
240956,13.0,13.0,14.0,12.0,6.0
202301,13.0,13.0,9.0,16.0,13.0
213822,11.0,7.0,9.0,15.0,15.0
224062,10.0,8.0,12.0,11.0,15.0
235582,67.0,65.0,65.0,65.0,67.0
221503,12.0,14.0,13.0,16.0,13.0
190015,7.0,6.0,6.0,15.0,15.0
192063,13.0,14.0,11.0,6.0,16.0
193087,11.0,6.0,7.0,15.0,14.0
200256,11.0,15.0,15.0,11.0,12.0
232768,15.0,7.0,14.0,5.0,5.0
235328,8.0,7.0,8.0,6.0,13.0
191552,16.0,7.0,14.0,6.0,6.0
198721,6.0,14.0,7.0,10.0,8.0
214081,12.0,13.0,13.0,11.0,8.0
224065,10.0,8.0,11.0,13.0,10.0
235073,70.0,64.0,55.0,63.0,68.0
199746,7.0,8.0,15.0,15.0,15.0
205378,69.0,64.0,64.0,67.0,67.0
170818,12.0,16.0,16.0,16.0,6.0
244546,7.0,14.0,11.0,15.0,11.0
245058,11.0,13.0,9.0,6.0,13.0
202819,7.0,16.0,13.0,15.0,13.0
214339,13.0,11.0,7.0,8.0,12.0
215363,65.0,64.0,60.0,62.0,72.0
224067,15.0,7.0,10.0,10.0,13.0
228675,10.0,9.0,11.0,15.0,6.0
169539,12.0,14.0,11.0,12.0,9.0
204100,13.0,8.0,14.0,9.0,13.0
237892,11.0,10.0,13.0,6.0,5.0
207429,15.0,7.0,16.0,15.0,6.0
219461,11.0,8.0,15.0,13.0,9.0
219717,8.0,9.0,11.0,13.0,15.0
223813,8.0,13.0,9.0,10.0,14.0
229445,6.0,7.0,15.0,8.0,13.0
229701,9.0,10.0,6.0,11.0,13.0
231749,10.0,9.0,11.0,12.0,12.0
175941,7.0,9.0,16.0,7.0,6.0
205382,12.0,7.0,15.0,14.0,9.0
207942,13.0,11.0,9.0,10.0,9.0
220230,5.0,12.0,7.0,6.0,13.0
227398,9.0,7.0,14.0,10.0,12.0
235590,63.0,71.0,64.0,67.0,63.0
240454,9.0,9.0,11.0,8.0,5.0
209223,11.0,10.0,11.0,16.0,15.0
212039,11.0,10.0,9.0,13.0,11.0
181831,64.0,64.0,67.0,66.0,65.0
117063,64.0,65.0,65.0,66.0,64.0
212040,11.0,12.0,8.0,14.0,7.0
214088,65.0,66.0,60.0,60.0,72.0
230984,15.0,11.0,6.0,6.0,15.0
243016,12.0,11.0,9.0,11.0,13.0
227145,14.0,11.0,11.0,10.0,12.0
245065,7.0,10.0,9.0,7.0,9.0
193865,12.0,14.0,15.0,8.0,6.0
140618,7.0,11.0,8.0,16.0,9.0
215370,14.0,13.0,9.0,15.0,9.0
223306,8.0,6.0,16.0,8.0,14.0
224842,11.0,16.0,8.0,12.0,13.0
228426,11.0,6.0,15.0,7.0,14.0
228682,8.0,13.0,13.0,9.0,12.0
234826,11.0,11.0,12.0,7.0,9.0
240458,14.0,12.0,11.0,14.0,14.0
203851,16.0,15.0,12.0,11.0,15.0
213835,16.0,8.0,10.0,14.0,10.0
222027,11.0,14.0,12.0,13.0,12.0
171083,13.0,6.0,10.0,11.0,7.0
237131,10.0,9.0,8.0,8.0,14.0
155980,66.0,64.0,63.0,64.0,65.0
222540,7.0,11.0,8.0,12.0,15.0
223052,12.0,6.0,16.0,13.0,9.0
228684,8.0,16.0,14.0,11.0,10.0
231244,64.0,64.0,64.0,65.0,68.0
231500,6.0,7.0,5.0,8.0,8.0
178508,7.0,7.0,7.0,15.0,13.0
198733,8.0,15.0,14.0,6.0,9.0
210253,10.0,7.0,16.0,10.0,9.0
236877,10.0,14.0,15.0,13.0,10.0
204622,6.0,10.0,10.0,16.0,13.0
222286,11.0,9.0,14.0,10.0,15.0
211791,16.0,9.0,13.0,15.0,12.0
213327,8.0,11.0,12.0,12.0,7.0
226127,7.0,12.0,10.0,12.0,11.0
231247,6.0,7.0,12.0,13.0,6.0
235855,8.0,11.0,12.0,11.0,11.0
176207,16.0,15.0,10.0,8.0,16.0
184143,7.0,7.0,7.0,9.0,6.0
213328,12.0,16.0,14.0,14.0,10.0
214608,11.0,13.0,13.0,14.0,12.0
215376,9.0,6.0,8.0,10.0,15.0
224592,69.0,62.0,60.0,67.0,68.0
229968,10.0,6.0,8.0,15.0,15.0
242768,8.0,13.0,10.0,10.0,6.0
243792,7.0,7.0,11.0,15.0,15.0
205393,11.0,12.0,6.0,11.0,14.0
221521,7.0,14.0,9.0,9.0,11.0
225105,11.0,9.0,13.0,9.0,13.0
234577,67.0,62.0,49.0,64.0,71.0
240209,11.0,9.0,7.0,15.0,6.0
243793,7.0,8.0,12.0,15.0,15.0
244305,10.0,6.0,8.0,6.0,8.0
184657,8.0,16.0,9.0,13.0,14.0
186449,13.0,7.0,9.0,14.0,14.0
190545,14.0,9.0,8.0,15.0,7.0
202322,12.0,16.0,15.0,11.0,9.0
214354,11.0,7.0,15.0,11.0,10.0
232786,15.0,9.0,9.0,11.0,13.0
183122,6.0,12.0,13.0,14.0,13.0
198740,9.0,11.0,14.0,12.0,15.0
203348,8.0,6.0,10.0,14.0,9.0
207956,16.0,7.0,14.0,15.0,11.0
215380,15.0,12.0,15.0,14.0,7.0
162388,6.0,10.0,12.0,9.0,12.0
239956,9.0,15.0,14.0,6.0,11.0
162901,67.0,66.0,58.0,65.0,66.0
235093,11.0,10.0,9.0,11.0,10.0
239957,13.0,11.0,11.0,8.0,13.0
189013,64.0,62.0,56.0,68.0,68.0
199510,15.0,16.0,14.0,6.0,13.0
226646,7.0,9.0,10.0,8.0,15.0
228182,69.0,66.0,60.0,66.0,66.0
232790,64.0,67.0,58.0,69.0,63.0
238678,9.0,5.0,9.0,6.0,8.0
173654,12.0,13.0,16.0,16.0,16.0
178006,12.0,13.0,14.0,13.0,9.0
181846,13.0,7.0,16.0,7.0,8.0
183894,10.0,10.0,6.0,16.0,16.0
203095,10.0,10.0,15.0,9.0,10.0
240215,14.0,8.0,13.0,9.0,11.0
177495,10.0,7.0,12.0,14.0,7.0
193111,14.0,11.0,14.0,15.0,7.0
215384,8.0,13.0,13.0,14.0,7.0
225368,11.0,9.0,9.0,7.0,6.0
239704,14.0,13.0,13.0,13.0,14.0
110680,10.0,11.0,11.0,16.0,9.0
200793,14.0,9.0,9.0,10.0,7.0
139609,15.0,16.0,16.0,12.0,9.0
229721,8.0,10.0,13.0,10.0,6.0
173401,69.0,63.0,66.0,64.0,68.0
187225,13.0,10.0,10.0,16.0,13.0
198490,6.0,9.0,10.0,9.0,10.0
216154,13.0,12.0,7.0,15.0,12.0
236378,68.0,68.0,59.0,62.0,72.0
116314,66.0,62.0,66.0,66.0,65.0
186970,10.0,7.0,6.0,9.0,8.0
235867,14.0,6.0,8.0,8.0,12.0
236635,13.0,7.0,12.0,13.0,14.0
215132,65.0,66.0,64.0,65.0,71.0
233564,6.0,14.0,11.0,11.0,10.0
236636,11.0,9.0,12.0,7.0,8.0
209757,66.0,60.0,63.0,64.0,68.0
225117,10.0,15.0,7.0,6.0,9.0
225629,9.0,9.0,8.0,16.0,13.0
238685,15.0,9.0,8.0,9.0,10.0
183645,9.0,11.0,8.0,6.0,12.0
205406,9.0,14.0,6.0,8.0,10.0
145758,8.0,16.0,9.0,7.0,8.0
155998,64.0,64.0,63.0,66.0,64.0
242270,5.0,14.0,5.0,9.0,6.0
178014,5.0,9.0,12.0,10.0,14.0
183646,68.0,62.0,56.0,65.0,70.0
185438,8.0,8.0,15.0,9.0,15.0
205663,10.0,15.0,10.0,8.0,15.0
170591,8.0,8.0,8.0,6.0,13.0
207712,66.0,65.0,63.0,64.0,66.0
217696,67.0,62.0,62.0,62.0,71.0
218464,7.0,10.0,12.0,10.0,14.0
221024,13.0,9.0,8.0,13.0,9.0
241248,62.0,68.0,67.0,62.0,73.0
188257,12.0,9.0,11.0,14.0,10.0
199010,9.0,9.0,10.0,16.0,9.0
237410,6.0,11.0,11.0,11.0,5.0
173666,16.0,8.0,16.0,16.0,16.0
243554,64.0,68.0,53.0,69.0,65.0
183138,11.0,8.0,10.0,11.0,7.0
235619,7.0,12.0,15.0,15.0,6.0
105827,15.0,14.0,8.0,11.0,12.0
245091,14.0,12.0,10.0,13.0,7.0
193123,12.0,16.0,8.0,12.0,15.0
214884,14.0,12.0,8.0,7.0,13.0
222052,13.0,6.0,14.0,15.0,16.0
241252,8.0,8.0,6.0,10.0,14.0
226405,9.0,16.0,7.0,16.0,15.0
228197,8.0,9.0,7.0,11.0,16.0
186725,7.0,12.0,13.0,7.0,6.0
204134,11.0,14.0,9.0,9.0,13.0
221286,8.0,12.0,8.0,14.0,8.0
238694,5.0,14.0,7.0,14.0,5.0
245350,12.0,9.0,13.0,7.0,6.0
238951,11.0,9.0,14.0,8.0,13.0
205672,12.0,11.0,14.0,11.0,15.0
230504,10.0,10.0,11.0,17.0,16.0
240744,7.0,15.0,5.0,13.0,10.0
242792,14.0,5.0,9.0,11.0,9.0
193896,10.0,14.0,12.0,16.0,10.0
209001,10.0,7.0,12.0,16.0,9.0
218729,15.0,8.0,12.0,9.0,11.0
221801,7.0,10.0,15.0,11.0,15.0
227945,14.0,8.0,7.0,11.0,9.0
229993,5.0,8.0,11.0,14.0,13.0
223082,68.0,64.0,61.0,64.0,70.0
223594,16.0,16.0,10.0,7.0,9.0
223850,8.0,7.0,10.0,16.0,8.0
188522,9.0,13.0,13.0,7.0,8.0
223339,8.0,9.0,15.0,13.0,14.0
224875,8.0,11.0,15.0,6.0,14.0
225387,11.0,15.0,9.0,7.0,10.0
228715,14.0,12.0,12.0,13.0,8.0
228971,16.0,10.0,7.0,15.0,15.0
197996,16.0,8.0,6.0,9.0,11.0
200812,12.0,6.0,9.0,14.0,10.0
224108,12.0,14.0,7.0,15.0,13.0
237420,10.0,11.0,9.0,11.0,13.0
242028,5.0,10.0,10.0,11.0,7.0
190060,12.0,15.0,8.0,14.0,11.0
210029,12.0,14.0,12.0,15.0,8.0
211565,12.0,12.0,11.0,9.0,13.0
230509,13.0,10.0,7.0,12.0,9.0
234093,8.0,7.0,11.0,11.0,13.0
173165,63.0,65.0,57.0,66.0,69.0
229742,9.0,9.0,12.0,8.0,9.0
210543,7.0,13.0,14.0,6.0,11.0
230511,8.0,7.0,7.0,6.0,9.0
236399,14.0,10.0,6.0,11.0,12.0
179055,7.0,10.0,13.0,16.0,11.0
183407,10.0,10.0,15.0,14.0,13.0
202864,8.0,9.0,10.0,16.0,15.0
224624,14.0,11.0,12.0,15.0,6.0
226928,13.0,13.0,15.0,13.0,8.0
230512,11.0,8.0,18.0,14.0,7.0
101488,66.0,65.0,57.0,64.0,66.0
188272,67.0,64.0,72.0,66.0,62.0
192624,7.0,6.0,7.0,9.0,9.0
198257,9.0,6.0,9.0,7.0,13.0
229745,10.0,14.0,9.0,12.0,9.0
164465,12.0,13.0,9.0,10.0,15.0
212338,8.0,10.0,13.0,13.0,10.0
214386,12.0,10.0,10.0,16.0,6.0
202611,10.0,8.0,7.0,10.0,10.0
205939,13.0,12.0,12.0,6.0,15.0
211059,15.0,7.0,9.0,7.0,12.0
163955,11.0,12.0,11.0,9.0,7.0
231027,13.0,13.0,13.0,10.0,9.0
235379,11.0,6.0,6.0,7.0,10.0
209268,8.0,16.0,10.0,10.0,7.0
211828,10.0,12.0,6.0,7.0,14.0
215668,14.0,6.0,12.0,13.0,11.0
157300,7.0,7.0,13.0,6.0,13.0
242036,7.0,8.0,5.0,11.0,9.0
244340,68.0,62.0,61.0,63.0,69.0
52340,13.0,8.0,13.0,14.0,6.0
163445,8.0,13.0,7.0,14.0,16.0
241781,68.0,66.0,61.0,65.0,70.0
191861,12.0,14.0,9.0,7.0,10.0
225654,14.0,14.0,7.0,14.0,9.0
236918,11.0,10.0,11.0,10.0,7.0
237942,14.0,7.0,14.0,7.0,7.0
211831,9.0,11.0,9.0,10.0,15.0
234359,7.0,5.0,11.0,8.0,8.0
171895,63.0,65.0,63.0,65.0,63.0
239479,15.0,10.0,7.0,7.0,12.0
216184,7.0,11.0,8.0,10.0,10.0
218744,7.0,8.0,12.0,8.0,6.0
230264,17.0,10.0,13.0,14.0,17.0
183160,15.0,16.0,11.0,14.0,12.0
197241,9.0,6.0,7.0,8.0,10.0
201081,15.0,15.0,8.0,10.0,10.0
156025,11.0,11.0,14.0,12.0,15.0
224121,13.0,7.0,6.0,7.0,8.0
224633,7.0,8.0,9.0,12.0,10.0
182905,13.0,6.0,10.0,11.0,8.0
190585,15.0,7.0,12.0,14.0,7.0
214906,15.0,13.0,13.0,7.0,10.0
234874,15.0,5.0,10.0,8.0,7.0
235642,10.0,8.0,6.0,6.0,11.0
235899,6.0,5.0,6.0,10.0,10.0
178043,12.0,11.0,10.0,15.0,12.0
208764,65.0,63.0,64.0,64.0,69.0
216444,9.0,12.0,10.0,16.0,16.0
220028,11.0,13.0,7.0,12.0,9.0
233084,12.0,13.0,8.0,5.0,10.0
187004,15.0,12.0,11.0,8.0,12.0
207741,9.0,12.0,14.0,8.0,14.0
223357,11.0,13.0,15.0,13.0,15.0
235133,10.0,11.0,10.0,10.0,14.0
219518,10.0,7.0,13.0,10.0,7.0
177278,13.0,15.0,14.0,13.0,6.0
186494,67.0,66.0,65.0,66.0,68.0
200319,12.0,7.0,6.0,8.0,13.0
221567,9.0,13.0,13.0,7.0,13.0
210304,7.0,11.0,7.0,9.0,8.0
222080,7.0,10.0,10.0,8.0,8.0
172928,16.0,16.0,11.0,10.0,16.0
190592,10.0,8.0,14.0,10.0,9.0
203137,8.0,11.0,6.0,15.0,8.0
208513,16.0,8.0,13.0,7.0,12.0
212353,7.0,9.0,12.0,6.0,9.0
213377,12.0,13.0,15.0,14.0,7.0
215169,14.0,11.0,8.0,9.0,7.0
228225,12.0,13.0,11.0,15.0,10.0
177793,9.0,14.0,15.0,6.0,15.0
186241,6.0,15.0,12.0,15.0,12.0
214914,12.0,14.0,7.0,13.0,10.0
224386,8.0,8.0,16.0,11.0,8.0
242050,9.0,12.0,11.0,10.0,9.0
213635,11.0,14.0,10.0,8.0,10.0
226179,14.0,13.0,15.0,7.0,13.0
234371,68.0,65.0,60.0,66.0,64.0
239491,10.0,8.0,7.0,13.0,6.0
204164,12.0,8.0,11.0,15.0,11.0
205956,14.0,16.0,11.0,8.0,11.0
214660,14.0,15.0,15.0,15.0,9.0
224388,8.0,9.0,13.0,15.0,9.0
231044,14.0,13.0,11.0,5.0,7.0
232580,12.0,8.0,13.0,10.0,7.0
234372,6.0,10.0,15.0,11.0,11.0
121988,66.0,64.0,55.0,65.0,70.0
191108,1.0,1.0,1.0,1.0,1.0
193412,14.0,14.0,12.0,7.0,6.0
216709,11.0,12.0,12.0,11.0,10.0
229509,8.0,8.0,10.0,11.0,7.0
165509,1.0,1.0,1.0,1.0,1.0
232581,9.0,6.0,15.0,13.0,14.0
199046,13.0,10.0,14.0,9.0,12.0
220038,9.0,11.0,6.0,13.0,8.0
222342,70.0,64.0,67.0,57.0,68.0
232070,7.0,6.0,9.0,8.0,12.0
236166,7.0,16.0,13.0,7.0,9.0
246406,7.0,13.0,8.0,11.0,8.0
187014,12.0,7.0,10.0,8.0,14.0
197511,12.0,6.0,9.0,15.0,12.0
198279,10.0,9.0,16.0,13.0,10.0
199815,1.0,1.0,1.0,1.0,1.0
203399,8.0,9.0,7.0,14.0,12.0
209287,6.0,10.0,13.0,10.0,15.0
216199,11.0,9.0,9.0,14.0,6.0
172423,10.0,8.0,12.0,11.0,6.0
245383,7.0,9.0,8.0,13.0,7.0
224648,15.0,8.0,11.0,7.0,8.0
236168,13.0,10.0,16.0,11.0,10.0
177544,14.0,8.0,6.0,16.0,12.0
199049,16.0,15.0,8.0,10.0,15.0
208521,12.0,14.0,13.0,15.0,10.0
157321,7.0,16.0,12.0,16.0,10.0
223369,11.0,7.0,12.0,7.0,7.0
226697,6.0,8.0,14.0,7.0,10.0
207754,12.0,7.0,7.0,13.0,8.0
208778,69.0,64.0,63.0,63.0,69.0
232586,14.0,14.0,11.0,11.0,12.0
202123,13.0,12.0,7.0,8.0,6.0
206219,14.0,11.0,7.0,11.0,14.0
219531,8.0,10.0,11.0,9.0,9.0
223115,14.0,15.0,8.0,15.0,14.0
232331,14.0,11.0,11.0,11.0,10.0
243851,11.0,6.0,5.0,11.0,14.0
244363,63.0,65.0,60.0,70.0,65.0
211340,9.0,6.0,12.0,7.0,13.0
27532,65.0,66.0,71.0,63.0,66.0
170636,13.0,15.0,16.0,10.0,14.0
198285,68.0,62.0,64.0,61.0,70.0
201869,8.0,14.0,7.0,10.0,11.0
214669,8.0,13.0,13.0,10.0,15.0
223885,65.0,62.0,63.0,63.0,69.0
231821,12.0,11.0,7.0,8.0,11.0
235149,11.0,7.0,6.0,5.0,14.0
238989,14.0,15.0,7.0,11.0,14.0
183437,13.0,15.0,6.0,6.0,15.0
184461,15.0,6.0,13.0,16.0,16.0
189325,8.0,11.0,15.0,7.0,7.0
208014,15.0,8.0,12.0,13.0,15.0
233870,6.0,13.0,11.0,7.0,11.0
235918,7.0,13.0,11.0,7.0,10.0
236174,17.0,10.0,12.0,12.0,19.0
193166,13.0,12.0,11.0,7.0,12.0
203151,11.0,10.0,11.0,10.0,7.0
152463,10.0,9.0,16.0,6.0,16.0
232847,68.0,67.0,62.0,64.0,63.0
179855,9.0,6.0,13.0,16.0,15.0
189839,15.0,7.0,8.0,10.0,12.0
232848,5.0,7.0,8.0,13.0,6.0
234640,6.0,11.0,8.0,9.0,9.0
192912,10.0,10.0,7.0,11.0,9.0
657,6.0,9.0,10.0,9.0,7.0
225169,12.0,8.0,13.0,12.0,11.0
233105,15.0,9.0,10.0,10.0,9.0
186513,11.0,16.0,10.0,14.0,9.0
202131,15.0,12.0,8.0,14.0,14.0
214419,7.0,16.0,16.0,12.0,9.0
172179,13.0,14.0,13.0,12.0,16.0
243859,15.0,8.0,8.0,13.0,11.0
205460,16.0,12.0,8.0,7.0,6.0
211604,66.0,64.0,65.0,66.0,68.0
244884,13.0,10.0,11.0,6.0,11.0
144021,6.0,13.0,6.0,8.0,15.0
155541,11.0,14.0,12.0,10.0,10.0
223125,7.0,13.0,15.0,15.0,15.0
232853,11.0,12.0,14.0,14.0,5.0
233109,7.0,5.0,12.0,6.0,8.0
235925,68.0,60.0,68.0,66.0,69.0
193173,9.0,8.0,11.0,15.0,11.0
200086,12.0,16.0,11.0,7.0,9.0
230038,70.0,66.0,62.0,64.0,68.0
232342,10.0,7.0,9.0,10.0,14.0
232598,9.0,11.0,10.0,14.0,10.0
234646,66.0,64.0,59.0,63.0,70.0
235670,6.0,7.0,14.0,6.0,9.0
241814,14.0,5.0,14.0,13.0,7.0
182422,66.0,64.0,70.0,61.0,64.0
203415,15.0,10.0,10.0,16.0,6.0
161943,10.0,14.0,9.0,13.0,8.0
202904,14.0,8.0,16.0,8.0,11.0
212120,15.0,9.0,16.0,10.0,12.0
214680,67.0,64.0,62.0,64.0,69.0
222104,14.0,11.0,11.0,8.0,9.0
169112,7.0,11.0,15.0,10.0,14.0
245144,9.0,11.0,7.0,11.0,6.0
194200,8.0,12.0,12.0,9.0,7.0
136601,66.0,66.0,68.0,66.0,66.0
220569,14.0,16.0,12.0,13.0,16.0
243609,9.0,10.0,12.0,12.0,14.0
244377,15.0,14.0,13.0,9.0,10.0
183449,9.0,9.0,12.0,11.0,9.0
199578,6.0,8.0,8.0,8.0,8.0
220058,67.0,63.0,58.0,67.0,71.0
232090,8.0,7.0,7.0,6.0,11.0
233114,8.0,6.0,12.0,13.0,7.0
240282,5.0,11.0,10.0,13.0,8.0
191130,10.0,16.0,14.0,16.0,16.0
199323,11.0,7.0,11.0,11.0,13.0
215195,6.0,11.0,6.0,10.0,12.0
225435,11.0,12.0,15.0,10.0,10.0
239259,13.0,13.0,8.0,5.0,11.0
245403,12.0,15.0,6.0,9.0,8.0
190619,15.0,13.0,9.0,7.0,10.0
205724,71.0,61.0,55.0,60.0,69.0
206492,16.0,8.0,14.0,11.0,16.0
214172,15.0,9.0,10.0,15.0,7.0
215196,16.0,14.0,6.0,14.0,14.0
215708,10.0,14.0,15.0,11.0,8.0
176540,60.0,66.0,64.0,73.0,63.0
244892,14.0,13.0,8.0,9.0,9.0
224669,11.0,7.0,10.0,9.0,13.0
181149,13.0,8.0,9.0,16.0,6.0
202654,14.0,14.0,10.0,12.0,13.0
217758,12.0,10.0,7.0,8.0,14.0
177310,6.0,9.0,13.0,16.0,15.0
213407,63.0,66.0,67.0,64.0,68.0
152735,6.0,11.0,7.0,14.0,16.0
236703,11.0,8.0,14.0,12.0,6.0
238495,6.0,13.0,12.0,7.0,11.0
241823,12.0,8.0,11.0,7.0,14.0
189343,10.0,12.0,6.0,5.0,5.0
213152,7.0,14.0,12.0,14.0,12.0
212385,9.0,7.0,7.0,8.0,10.0
214177,16.0,7.0,7.0,13.0,8.0
215969,15.0,13.0,9.0,9.0,12.0
156321,14.0,7.0,15.0,6.0,16.0
221857,7.0,11.0,7.0,11.0,14.0
223137,8.0,13.0,10.0,8.0,7.0
229793,10.0,9.0,6.0,10.0,12.0
230561,11.0,11.0,10.0,9.0,5.0
232609,12.0,7.0,7.0,11.0,7.0
235425,7.0,5.0,15.0,8.0,14.0
237217,8.0,9.0,12.0,12.0,12.0
186529,9.0,13.0,10.0,10.0,10.0
189345,13.0,7.0,10.0,10.0,6.0
211618,12.0,9.0,10.0,8.0,12.0
213922,12.0,10.0,8.0,9.0,9.0
214178,6.0,11.0,14.0,10.0,9.0
227746,11.0,7.0,14.0,11.0,11.0
228770,10.0,15.0,10.0,6.0,9.0
171682,15.0,16.0,13.0,8.0,13.0
241570,7.0,8.0,8.0,5.0,13.0
184482,16.0,8.0,9.0,8.0,8.0
226723,8.0,15.0,11.0,13.0,7.0
177315,11.0,10.0,9.0,11.0,7.0
193187,16.0,7.0,6.0,7.0,14.0
216484,11.0,9.0,10.0,6.0,9.0
223652,11.0,7.0,8.0,11.0,9.0
225956,11.0,7.0,10.0,15.0,16.0
162980,14.0,6.0,16.0,12.0,15.0
232612,12.0,12.0,14.0,8.0,6.0
235172,11.0,8.0,8.0,9.0,6.0
182180,6.0,7.0,16.0,13.0,6.0
188580,8.0,15.0,15.0,9.0,13.0
228261,7.0,16.0,6.0,10.0,10.0
241829,8.0,9.0,6.0,12.0,9.0
193701,11.0,14.0,8.0,10.0,12.0
209062,7.0,15.0,12.0,8.0,15.0
213670,6.0,13.0,12.0,9.0,10.0
229286,7.0,14.0,11.0,13.0,8.0
236198,12.0,16.0,8.0,9.0,13.0
246182,6.0,7.0,8.0,10.0,11.0
193958,14.0,7.0,10.0,11.0,6.0
207783,15.0,15.0,9.0,7.0,14.0
228007,16.0,15.0,10.0,11.0,8.0
244391,12.0,7.0,11.0,11.0,13.0
191911,15.0,12.0,10.0,16.0,9.0
209320,13.0,9.0,14.0,6.0,12.0
173480,16.0,6.0,14.0,14.0,7.0
189352,7.0,14.0,6.0,15.0,8.0
205481,14.0,15.0,10.0,10.0,7.0
206249,14.0,13.0,9.0,11.0,11.0
211881,15.0,10.0,16.0,6.0,15.0
152745,8.0,11.0,7.0,11.0,13.0
189865,11.0,6.0,8.0,10.0,11.0
191657,11.0,6.0,16.0,8.0,15.0
208298,8.0,11.0,13.0,15.0,8.0
232874,13.0,7.0,7.0,12.0,10.0
223147,7.0,15.0,12.0,9.0,9.0
240811,15.0,6.0,14.0,8.0,5.0
201132,11.0,8.0,12.0,16.0,14.0
221356,15.0,13.0,14.0,7.0,13.0
173484,14.0,10.0,6.0,8.0,13.0
243628,10.0,9.0,13.0,12.0,12.0
189868,12.0,11.0,15.0,16.0,15.0
211373,9.0,10.0,9.0,15.0,12.0
163757,14.0,10.0,9.0,6.0,9.0
239021,8.0,8.0,9.0,12.0,8.0
199598,13.0,7.0,16.0,10.0,6.0
216750,69.0,60.0,55.0,63.0,68.0
221358,6.0,7.0,11.0,13.0,9.0
225710,68.0,65.0,68.0,65.0,65.0
228271,6.0,9.0,12.0,7.0,9.0
232879,7.0,11.0,9.0,11.0,5.0
168879,12.0,16.0,12.0,15.0,13.0
51887,10.0,15.0,16.0,13.0,6.0
183471,11.0,16.0,13.0,16.0,6.0
214704,63.0,65.0,62.0,65.0,68.0
231344,9.0,12.0,5.0,12.0,7.0
180400,15.0,16.0,12.0,10.0,13.0
200369,15.0,10.0,6.0,9.0,11.0
223665,6.0,10.0,8.0,9.0,7.0
224690,14.0,7.0,7.0,13.0,11.0
234418,7.0,8.0,7.0,15.0,6.0
139443,10.0,9.0,9.0,6.0,16.0
230835,8.0,11.0,6.0,8.0,6.0
233139,9.0,9.0,9.0,7.0,7.0
235955,7.0,10.0,9.0,14.0,13.0
206004,12.0,8.0,11.0,8.0,7.0
214709,13.0,14.0,9.0,6.0,12.0
224437,12.0,6.0,10.0,6.0,7.0
227509,9.0,9.0,14.0,8.0,16.0
233141,10.0,11.0,5.0,14.0,6.0
233397,11.0,10.0,8.0,7.0,7.0
168629,7.0,14.0,8.0,14.0,14.0
238005,10.0,13.0,8.0,11.0,14.0
183477,64.0,65.0,66.0,69.0,70.0
215990,11.0,12.0,12.0,16.0,15.0
224438,7.0,13.0,10.0,6.0,14.0
237750,13.0,13.0,12.0,13.0,12.0
245686,7.0,11.0,8.0,9.0,10.0
200375,9.0,16.0,9.0,7.0,14.0
201911,10.0,11.0,15.0,11.0,6.0
208311,15.0,7.0,10.0,15.0,15.0
229815,5.0,6.0,7.0,14.0,8.0
232375,12.0,8.0,11.0,12.0,10.0
232887,13.0,6.0,7.0,10.0,12.0
192695,8.0,14.0,13.0,8.0,13.0
212664,8.0,11.0,15.0,11.0,14.0
225720,11.0,13.0,10.0,9.0,11.0
173752,12.0,8.0,16.0,16.0,9.0
176568,11.0,13.0,9.0,10.0,16.0
202169,12.0,12.0,13.0,13.0,9.0
215993,15.0,10.0,10.0,15.0,7.0
223673,6.0,14.0,8.0,15.0,14.0
233145,12.0,10.0,10.0,9.0,8.0
233401,6.0,15.0,14.0,14.0,5.0
